wag backward and forward 59
was expected that support 45
was expected that teachers 121
was expected that workers 112
was expected with anxiety 57
was expelled for alleged 170
was expelled for receiving 50
was expelled his college 70
was expelled that country 89
was expended for medical 40
was expended for repairs 51
was explaining and defending 48
was explaining his position 63
was explaining his problem 40
was exploiting his position 88
was explored and charted 130
was explored and claimed 62
was explored and settled 394
was explored with respect 48
was expressing her concern 49
was expressing her delight 47
was expressing her thoughts 42
was expressing his anxiety 72
was expressing his concern 282
was expressing his delight 72
was expressing his disgust 74
was expressing his genuine 48
was expressing his opinions 78
was expressing his pleasure 115
was expressing his regrets 46
was expressing his sincere 53
was expressing his sympathy 51
was expressing his thoughts 73
was expressing its concern 67
was extended and adapted 92
was extended and altered 140
was extended and amended 152
was extended and applied 378
was extended and brought 61
was extended and carried 71
was extended and finally 48
was extended and rebuilt 266
was extended and refined 324
was extended and renamed 71
was extended and revised 171
was extended and secured 62
was extended and widened 46
was extended for fifteen 62
was extended for several 233
was extended with respect 62
was extended with thorough 50
was external and material 60
was extolled for useless 66
was facetious and jocular 88
was fashioned and adopted 189
was fashioned and painted 106
was fastened and guarded 122
was fastened with buttons 147
was fastened with several 44
was fatigued with traveling 244
was fettered and chained 54
was feverish and excited 382
was feverish and flushed 43
was feverish and fretful 68
was feverish and nervous 46
was feverish with anxiety 60
was filtered and allowed 90
was filtered and diluted 268
was financed and carried 73
was financed and managed 161
was financed with british 48
was financed with capital 43
was financed with federal 75
was financed with foreign 118
was financed with private 64
was finished and blessed 136
was finished and brought 176
was finished and carried 61
was finished and covered 42
was finished and dressed 119
was finished and erected 91
was finished and everything 217
was finished and fatigue 50
was finished and finally 50
was finished and mounted 63
was finished and operating 59
was finished and painted 139
was finished and perfect 61
was finished and printed 660
was finished and released 123
was finished and revised 97
was finished and shipped 98
was finished and started 78
was finished and written 50
was finished her husband 49
was finished she brought 49
was finished she stepped 73
was finished six hundred 85
was finished they brought 62
was finished they retired 51
was finished they started 87
was finished with college 96
was finished with everything 120
was finished with plaster 46
was finished with several 50
was flatness and dulness 69
was flattering and caressing 54
was flavored with vanilla 48
was flexible and allowed 128
was flexible and capable 84
was flexible and subject 44
was fluttering his tresses 45
was followed and admired 120
was followed and adopted 57
was followed and applied 439
was followed and brought 103
was followed and carried 54
was followed and closely 44
was followed and courted 48
was followed and stopped 49
was followed and watched 214
was followed for decades 44
was followed for selecting 44
was followed for several 953
was followed ten minutes 54
was followed too closely 84
was followed too quickly 44
was followed two decades 50
was followed with avidity 44
was followed with blessings 68
was followed with certain 104
was followed with extreme 48
was followed with increasing 139
was followed with intense 348
was followed with respect 669
was followed with several 80
was followed with similar 100
was followed with success 195
was followed with violence 66
was foreseen and allowed 44
was foreseen and arranged 54
was foreseen and desired 171
was foreseen and guarded 103
was foreseen and planned 96
was forgiven and allowed 134
was forgiven him because 82
was formally and finally 392
was formally and legally 259
was formally put forward 186
was formerly east germany 316
was formerly for several 48
was formerly not unusual 113
was formless and chaotic 45
was forsaken and deposed 47
was forthcoming for several 47
was fortifying his position 104
was fostered and abetted 41
was fostered and brought 93
was fourteen and fifteen 730
was fourteen and sixteen 41
was fourteen his parents 94
was fragrant with flowers 458
was fragrant with incense 279
was fragrant with jasmine 106
was fragrant with perfume 50
was frequent and familiar 167
was frequent and intense 98
was frequent and painful 70
was frequent and regular 109
was frequent and usually 43
was frequent war between 45
was friendly and affable 136
was friendly and appeared 62
was friendly and congenial 70
was friendly and familiar 253
was friendly and gracious 193
was friendly and helpful 1231
was friendly and invited 71
was friendly and natural 185
was friendly and offered 80
was friendly and patient 53
was friendly and peaceful 86
was friendly and playful 55
was friendly and pleasant 465
was friendly and popular 56
was friendly and reassuring 143
was friendly and relaxed 839
was friendly and sincere 115
was friendly and skilful 43
was friendly and sociable 162
was friendly and welcoming 564
was friendly but cautious 125
was friendly but distant 132
was friendly but elusive 59
was friendly but evasive 42
was friendly but guarded 183
was friendly with charles 60
was friendly with members 120
was friendly with richard 45
was friendly with several 483
was fruitful and creative 81
was fruitful was evident 55
was fulfilling her destiny 112
was fulfilling her promise 86
was fulfilling his destiny 200
was fulfilling his function 45
was fulfilling his promise 443
was fulfilling his vocation 52
was fulfilling its destiny 73
was fulfilling its function 123
was fulfilling its mandate 70
was fulfilling its primary 43
was fulfilling its promise 133
was fulfilling its purpose 330
was fulfilling that promise 59
was furrowed with anxiety 104
was furrowed with concern 196
was generous and allowed 58
was generous and confiding 129
was generous and devoted 79
was generous and faithful 58
was generous and forbearing 64
was generous and forgiving 546
was generous and genuine 59
was generous and gracious 60
was generous and helpful 289
was generous and hopeful 55
was generous and liberal 383
was generous and patient 95
was generous and sincere 254
was generous with everything 78
was generous with himself 42
was glittering and pompous 82
was glittering with diamonds 83
was governed and limited 89
was governed and managed 57
was governed for several 127
was governed with justice 52
was governor and captain 562
was graceful and athletic 40
was graceful and elegant 251
was graceful and gracious 42
was graceful and queenly 85
was graceful and refined 99
was graceful and slender 124
was grateful and content 125
was grateful and devoted 66
was grateful and touched 95
was grateful for company 53
was grateful for delight 42
was grateful for everything 636
was greenish and covered 40
was grounded for repairs 80
was grounded for several 95
was habitual and familiar 53
was habitual and fervent 62
was hammered out between 385
was hammered out whereby 65
was hampered and checked 43
was hampered and delayed 129
was hampered and finally 47
was hampered and thwarted 75
was handsome and affable 53
was handsome and appeared 45
was handsome and athletic 402
was handsome and carried 45
was handsome and courtly 85
was handsome and dressed 60
was handsome and elegant 238
was handsome and gallant 134
was handsome and gracious 54
was handsome and pleasant 103
was handsome and popular 217
was handsome and spacious 113
was handsome and stately 199
was handsome and striped 43
was handsome and stylish 74
was harassed and annoyed 42
was harassed and impeded 43
was harassed and worried 143
was harassed for several 67
was harassed with anxiety 51
was headstrong and selfish 80
was heartfelt and genuine 66
was heartfelt and sincere 141
was heartless and selfish 99
was helpless and forlorn 116
was helpless and useless 59
was heralded with delight 48
was hesitant and awkward 42
was hesitant and cautious 91
was hesitant and divided 49
was hesitant and nervous 52
was hesitant but finally 49
was hijacked and crashed 95
was hindered and delayed 282
was hindered and opposed 46
was hindered for several 77
was historic for several 40
was homeless and jobless 42
was homesick and unhappy 88
was homesick for america 124
was homesick for germany 48
was homesick for ireland 45
was hopeless and advised 43
was hopeless and decided 111
was hopeless and ordered 87
was hopeless and useless 158
was hopeless and withdrew 75
was hopeless for captain 52
was horrible and appalling 46
was horrible and degrading 49
was horrible and revolting 42
was humiliating and degrading 378
was humiliating and painful 106
was humility and poverty 160
was ignorant and bigoted 66
was ignorant and foolish 106
was imitated and adapted 59
was immature and selfish 50
was immediate and assured 45
was immediate and certain 141
was immediate and decided 171
was immediate and drastic 264
was immediate and evident 41
was immediate and extreme 161
was immediate and general 376
was immediate and genuine 78
was immediate and hostile 259
was immediate and immense 935
was immediate and intense 1089
was immediate and massive 120
was immediate and natural 51
was immediate and painful 71
was immediate and perfect 62
was immediate and sincere 64
was immediate and startling 271
was immediate and tangible 66
was immediate and thorough 81
was immediate and typical 41
was immediate and visible 92
was imminent and certain 142
was imminent and ordered 58
was immortal and eternal 47
was impartial and general 96
was impeached and accused 56
was impeached and beheaded 42
was impeached and brought 89
was impeached and removed 947
was impeached for accepting 142
was impeached for alleged 95
was impeached for bribery 145
was impeached for corrupt 61
was impeached for receiving 62
was imperious and demanding 58
was implored and granted 40
was imported and adapted 60
was imported and imposed 50
was imported and planted 60
was improper and illegal 136
was improper and immoral 50
was improper for congress 40
was improper with respect 48
was improved and adapted 106
was improved and applied 61
was improved and brought 114
was improved and finally 42
was improved and refined 159
was improved and renamed 65
was improved and widened 72
was improved with increasing 108
was improved with respect 67
was inactive for several 128
was incensed and opposed 49
was incensed and ordered 79
was incensed and refused 54
was inchoate and diffuse 52
was inclined for science 68
was inclined for society 73
was inclosed for pasture 79
was included for several 84
was included not because 83
was included that opposed 44
was included with respect 45
was included with several 70
was included with windows 189
was increased and measures 67
was increased and several 44
was increased for several 56
was increased one hundred 256
was increased too rapidly 41
was increased with decreasing 112
was increased with increase 111
was increased with increasing 790
was increased with respect 97
was indebted for everything 150
was indebted for several 197
was indebted for success 61
was indebted for support 104
was indecent and immoral 50
was indecent and obscene 139
was indicted and brought 288
was indicted and charged 315
was indicted for accepting 293
was indicted for alleged 320
was indicted for assault 948
was indicted for bribery 410
was indicted for capital 79
was indicted for failure 183
was indicted for falsely 74
was indicted for federal 56
was indicted for forgery 582
was indicted for harboring 44
was indicted for illegal 234
was indicted for impiety 212
was indicted for insider 52
was indicted for knowingly 59
was indicted for larceny 679
was indicted for murdering 250
was indicted for neglect 63
was indicted for obtaining 238
was indicted for perjury 1903
was indicted for poisoning 72
was indicted for receiving 330
was indicted for robbery 588
was indicted for sedition 517
was indicted for several 59
was indicted for violation 464
was indicted with gregory 42
was indirect and limited 117
was indirect and mediated 75
was indolent and pleasure 48
was indulged and spoiled 43
was indulged with freedom 46
was infected with bacteria 45
was infected with certain 41
was infected with cholera 162
was infected with leprosy 311
was infected with typhoid 160
was infected with venereal 149
was infested with bandits 401
was infested with bedbugs 182
was infested with beggars 57
was infested with british 54
was infested with chinese 98
was infested with hostile 290
was infested with insects 204
was infested with leeches 67
was infested with maggots 177
was infested with marauding 40
was infested with outlaws 58
was infested with pirates 675
was infested with rabbits 60
was infested with roaches 148
was infested with robbers 955
was infested with rodents 59
was infested with savages 46
was infested with spiders 42
was infested with spirits 47
was infested with weevils 52
was infinite and eternal 172
was inflamed and covered 69
was inflamed and painful 98
was inflamed and swollen 716
was inflamed with jealousy 69
was inflated with national 71
was informal and largely 60
was informal and private 114
was informal and relaxed 290
was informed and ordered 41
was informed for certain 46
was informed how matters 47
was informed that according 188
was informed that admiral 137
was informed that although 449
was informed that because 427
was informed that besides 62
was informed that between 119
was informed that britain 226
was informed that british 230
was informed that captain 500
was informed that certain 557
was informed that charles 150
was informed that colonel 471
was informed that congress 160
was informed that despite 66
was informed that everything 336
was informed that failure 47
was informed that fifteen 41
was informed that francis 60
was informed that general 2761
was informed that germany 239
was informed that halifax 115
was informed that inquiry 52
was informed that jackson 46
was informed that johnson 53
was informed that letters 54
was informed that lincoln 44
was informed that marshal 78
was informed that maurice 50
was informed that members 105
was informed that napoleon 108
was informed that persons 48
was informed that richard 40
was informed that senator 54
was informed that several 1211
was informed that shortly 48
was informed that similar 50
was informed that stanley 63
was informed that upwards 41
was informed that virginia 41
was informed that williams 49
was informed they flouted 51
was informed was written 62
was ingeniously put together 67
was initially not allowed 81
was initially put forward 399
was initially put together 52
was initiated and adopted 40
was initiated and brought 62
was initiated and carried 1108
was initiated and largely 144
was initiated and managed 103
was initiated and planned 100
was initiated and pursued 94
was initiated and several 46
was initiated but because 88
was initiated with support 105
was innocent and artless 50
was innocent and diverting 119
was innocent and natural 101
was innocent and sinless 77
was innocent and youthful 51
was innocent but because 48
was insecure and unhappy 47
was inserted and removed 97
was inserted and secured 195
was insolent and threatening 49
was inspired and carried 110
was inspired and excited 107
was inspired and inspiring 135
was inspired and thrilled 52
was inspired and written 92
was inspired with ambition 45
was inspired with courage 121
was inspired with increasing 62
was inspired with renewed 110
was instinct with sympathy 64
was insulted and ordered 61
was insulted and refused 61
was insulted and reviled 46
was insulted and roughly 41
was insulted and wounded 99
was intended and adapted 99
was intended and desired 127
was intended and planned 56
was intended for adoption 41
was intended for america 118
was intended for beginning 44
was intended for british 215
was intended for certain 92
was intended for charity 81
was intended for charles 76
was intended for coastal 41
was intended for college 108
was intended for colonel 59
was intended for defense 85
was intended for display 178
was intended for european 67
was intended for foreign 209
was intended for garrick 87
was intended for general 603
was intended for gentile 46
was intended for germany 90
was intended for herself 246
was intended for himself 776
was intended for ireland 93
was intended for limited 116
was intended for mankind 64
was intended for medical 64
was intended for members 107
was intended for musical 49
was intended for napoleon 50
was intended for national 45
was intended for official 155
was intended for peaceful 58
was intended for persons 193
was intended for pleasure 73
was intended for popular 238
was intended for primary 47
was intended for private 654
was intended for recital 44
was intended for research 92
was intended for richard 43
was intended for secular 49
was intended for service 313
was intended for several 48
was intended for society 57
was intended for storage 67
was intended for teachers 109
was intended for virginia 77
was intended for workers 46
was intended that certain 50
was intended that colonel 46
was intended that congress 98
was intended that general 103
was intended that members 55
was intended that several 77
was intended with respect 59
was interned for several 82
was interred with masonic 95
was intimate and familiar 80
was intimate and intense 42
was intimate and sincere 42
was intimate was related 47
was intimate with charles 72
was intimate with colonel 54
was intimate with erasmus 51
was intimate with garrick 110
was intimate with general 83
was intimate with johnson 49
was intimate with members 51
was intimate with mirabeau 41
was intimate with several 240
was intriguing with charles 52
was intriguing with foreign 42
was invariant with respect 182
was invented and adopted 87
was invented and animals 47
was invented and applied 835
was invented and brought 290
was invented and carried 85
was invented and imposed 90
was invented and induced 63
was invented and refined 81
was invented and written 70
was invented two thousand 46
was inverted with respect 97
was invested and reduced 112
was invested with certain 323
was invested with command 95
was invested with dignity 74
was invested with dominion 66
was invested with general 78
was invested with imperial 137
was invested with judicial 140
was invested with magical 83
was invested with mystery 40
was invested with official 40
was invested with peculiar 154
was invested with plenary 317
was invested with present 76
was invested with several 140
was invested with similar 119
was invested with supreme 990
was invested with unusual 51
was involved and because 245
was involved and decided 67
was involved and erratic 52
was involved but because 84
was involved for several 134
was involved with certain 51
was involved with cocaine 51
was involved with everything 277
was involved with foreign 71
was involved with general 117
was involved with illegal 65
was involved with religion 43
was involved with research 90
was involved with respect 53
was involved with richard 54
was involved with several 747
was involved with smuggling 43
was isolated and allowed 45
was isolated and assayed 95
was isolated and defeated 64
was isolated and divided 54
was isolated and exposed 67
was isolated and ignored 75
was isolated and imputed 70
was isolated and labeled 63
was isolated and ligated 269
was isolated and measured 122
was isolated and reduced 44
was isolated and removed 76
was isolated and studied 313
was isolated and unhappy 85
was isolated for several 91
was jubilant with triumph 50
was judicious and prudent 93
was kindness and decency 52
was kindness and sympathy 107
was knighted and awarded 78
was knighted and elected 135
was knighted and granted 53
was knighted and married 93
was knighted for bravery 144
was knighted for service 51
was laborious and faithful 46
was laborious and fatiguing 44
was laborious and painful 74
was laughter and chatter 90
was launched and brought 85
was launched and carried 181
was launched and floated 50
was launched and started 65
was launched not against 41
was launched with fanfare 94
was launched with support 83
was lengthened and widened 81
was lettered with funeral 70
was licensed and printed 119
was licensed for general 106
was licensed for worship 57
was likewise her subject 103
was likewise his ancient 50
was likewise his college 73
was likewise not allowed 45
was likewise set against 46
was listless and thundery 102
was listless and unhappy 106
was littered with ancient 49
was littered with barrels 52
was littered with bottles 318
was littered with bundles 48
was littered with charred 94
was littered with corpses 638
was littered with crushed 187
was littered with everything 53
was littered with flotsam 46
was littered with flowers 64
was littered with garbage 293
was littered with glasses 71
was littered with letters 134
was littered with objects 97
was littered with plastic 211
was littered with pottery 42
was littered with remains 101
was littered with rubbish 778
was littered with sawdust 138
was littered with several 110
was littered with smashed 449
was littered with twisted 47
was littered with wounded 161
was littered with wrecked 180
was lonesome and unhappy 56
was loosened and hoisted 47
was loosened and removed 49
was lukewarm and divided 46
was luxurious and elegant 59
was manacled and chained 44
was marooned for several 63
was meaningless and useless 48
was meanwhile being carried 52
was meditating war against 52
was melodious and pleasant 40
was melodious with ripples 61
was mentally and morally 341
was mentally ill because 49
was mentioned and praised 44
was mentioned for bravery 54
was mentioned for several 42
was mentioned that although 87
was mentioned that certain 174
was mentioned that several 70
was mentioned with decency 131
was mentioned with increasing 84
was mentioned with respect 564
was merciful and forgiving 265
was merciful and gracious 120
was mightier than himself 71
was mindless with pleasure 44
was minister for finance 339
was minister for foreign 2905
was minister for justice 254
was minister for national 61
was minister for overseas 57
was minister for science 40
was minister for upwards 47
was mistaken for ambition 104
was mistaken for federal 211
was mistaken for weakness 222
was mistaken with respect 181
was moderate and cautious 107
was moderate and liberal 62
was moderate and pacific 58
was moderate and prudent 69
was moderate and rational 47
was moderate and regular 47
was modified and adapted 521
was modified and adopted 261
was modified and altered 171
was modified and amended 85
was modified and applied 220
was modified and brought 86
was modified and finally 78
was modified and limited 40
was modified and rebuilt 42
was modified and reduced 65
was modified and refined 195
was modified and renamed 96
was modified and renewed 85
was modified and revised 68
was modified and updated 86
was modified with respect 185
was moistening her cambric 52
was murdered and scalped 310
was murdered and several 62
was muscular and athletic 312
was muscular and compact 71
was mustered and marched 43
was mustered out because 124
was mustered out january 129
was mustered out october 173
was narrowed and defeated 117
was narrower and shorter 52
was narrower and steeper 55
was nauseated and vomited 222
was needless and useless 54
was needless for melissa 42
was negative and hostile 80
was negative and passive 46
was negative for alcohol 45
was negative for bacteria 45
was negative for glucose 48
was negative for protein 54
was negative for several 64
was negative with respect 337
was neglecting her husband 49
was neglecting his studies 160
was negotiating for control 44
was negotiating with britain 115
was negotiating with charles 55
was negotiating with congress 50
was negotiating with foreign 121
was negotiating with general 167
was negotiating with germany 113
was negotiating with napoleon 49
was negotiating with several 119
was nineteen and married 77
was nineteen she married 82
was noontime now because 50
was normally not allowed 49
was notified and arrived 49
was notified that because 52
was notified that general 154
was notorious and evident 46
was notorious for cruelty 57
was notorious for demanding 51
was notorious for producing 63
was notorious for smuggling 43
was notorious for violence 54
was notorious that certain 46
was notorious that parties 47
was numerous and elegant 67
was numerous and weighty 72
was nurtured and brought 292
was nurtured and matured 45
was nurtured and trained 143
was obdurate and refused 187
was obedient and faithful 114
was observed and admired 84
was observed and measured 786
was observed and related 127
was observed and several 41
was observed and studied 296
was observed and watched 63
was observed for certain 94
was observed for control 63
was observed for example 127
was observed for females 122
was observed for fifteen 113
was observed for increasing 77
was observed for samples 375
was observed for several 1144
was observed for similar 49
was observed for vitamin 44
was observed that according 58
was observed that addition 177
was observed that although 913
was observed that animals 165
was observed that average 89
was observed that bacteria 108
was observed that because 101
was observed that besides 61
was observed that between 143
was observed that calcium 84
was observed that certain 1066
was observed that complex 66
was observed that despite 178
was observed that failure 55
was observed that farmers 128
was observed that females 85
was observed that following 170
was observed that glucose 86
was observed that halifax 102
was observed that increase 51
was observed that increasing 293
was observed that infants 45
was observed that maximum 238
was observed that members 88
was observed that napoleon 53
was observed that parents 53
was observed that persons 103
was observed that removal 72
was observed that repeated 69
was observed that samples 73
was observed that several 658
was observed that shortly 47
was observed that similar 74
was observed that surface 46
was observed that teachers 81
was observed that vitamin 41
was observed that workers 68
was observed two thousand 107
was observed with addition 61
was observed with certain 64
was observed with concern 115
was observed with control 56
was observed with decreasing 156
was observed with eminent 121
was observed with especial 58
was observed with increase 154
was observed with increasing 3759
was observed with intense 51
was observed with maximum 97
was observed with peculiar 93
was observed with perfect 64
was observed with pleasure 56
was observed with repeated 43
was observed with respect 1593
was observed with samples 58
was observed with several 203
was observed with similar 53
was observed with unusual 167
was obsessed with achieving 89
was obsessed with alchemy 97
was obsessed with capturing 65
was obsessed with certain 52
was obsessed with control 103
was obsessed with details 86
was obsessed with himself 101
was obsessed with jealousy 58
was obsessed with language 41
was obsessed with numbers 52
was obsessed with obtaining 87
was obsessed with recording 40
was obsessed with religion 92
was obsessed with returning 42
was obsessed with secrecy 124
was obsessed with success 52
was obsessed with thoughts 395
was obsessed with vietnam 42
was obsessed with violence 66
was obsolete and useless 65
was obtained and applied 89
was obtained and brought 105
was obtained and carried 59
was obtained and checked 48
was obtained and divided 53
was obtained and plotted 116
was obtained and revealed 89
was obtained and several 80
was obtained and studied 61
was obtained are opposed 63
was obtained for certain 58
was obtained for culture 91
was obtained for enclosing 76
was obtained for improving 105
was obtained for inclosing 73
was obtained for repairing 45
was obtained for samples 215
was obtained for several 337
was obtained that allowed 91
was obtained that revealed 98
was obtained using equation 200
was obtained with animals 40
was obtained with certain 49
was obtained with glucose 111
was obtained with increasing 146
was obtained with maximum 41
was obtained with minimal 41
was obtained with respect 514
was obtained with results 55
was obtained with samples 78
was obtained with several 121
was obtained with similar 43
was obviously and utterly 58
was obviously being groomed 71
was obviously doing everything 52
was obviously far removed 104
was obviously far superior 50
was obviously going nowhere 81
was obviously her bedroom 42
was obviously her husband 95
was obviously long overdue 46
was obviously not because 127
was obviously not capable 108
was obviously not content 95
was obviously not correct 111
was obviously not expecting 152
was obviously not familiar 136
was obviously not feasible 173
was obviously not following 44
was obviously not himself 60
was obviously not limited 144
was obviously not listening 192
was obviously not opposed 56
was obviously not planned 49
was obviously not popular 76
was obviously not present 242
was obviously not referring 107
was obviously not related 48
was obviously not thrilled 41
was obviously not unaware 43
was obviously not welcome 123
was obviously not worried 58
was obviously not written 289
was obviously put together 121
was obviously too painful 46
was occupied and annexed 537
was occupied and claimed 45
was occupied and divided 148
was occupied and ravaged 69
was occupied and settled 148
was occupied and strongly 50
was occupied for perhaps 48
was occupied for several 1030
was occupied for worship 67
was occupied with affairs 361
was occupied with attending 56
was occupied with captain 53
was occupied with certain 86
was occupied with company 68
was occupied with composing 57
was occupied with designing 43
was occupied with designs 70
was occupied with details 41
was occupied with efforts 100
was occupied with examining 52
was occupied with foreign 116
was occupied with general 56
was occupied with himself 69
was occupied with interior 61
was occupied with material 59
was occupied with matters 592
was occupied with measures 65
was occupied with natural 62
was occupied with objects 51
was occupied with official 75
was occupied with preparing 161
was occupied with private 108
was occupied with providing 40
was occupied with receiving 55
was occupied with research 80
was occupied with restoring 57
was occupied with routine 102
was occupied with schemes 153
was occupied with several 239
was occupied with similar 103
was occupied with sterner 48
was occupied with studies 103
was occupied with sublime 76
was occupied with thoughts 932
was occupied with weighty 103
was occupied with wondering 55
was offended and alarmed 97
was offended and annoyed 49
was offended and refused 87
was offended and replied 56
was offended and withdrew 42
was operated and managed 106
was operated for several 512
was ordained and blessed 66
was ordained and decreed 54
was ordained and elected 85
was ordained and enacted 102
was ordained and entered 84
was ordained and married 95
was ordained and preached 72
was ordained and settled 833
was ordained that certain 42
was ordained that married 91
was ordained that persons 47
was ordinary for persons 42
was organist and musical 45
was organist for several 44
was organizing and directing 79
was organizing his command 44
was organizing his thoughts 87
was oriented not towards 43
was oriented with respect 156
was original and creative 244
was original and natural 104
was original and peculiar 102
was original and unusual 45
was original with himself 215
was otherwise than popular 50
was otherwise with certain 44
was otherwise with ireland 54
was otherwise with respect 106
was outlawed who carried 95
was outlined and carried 45
was outraged and accused 70
was outraged and alarmed 147
was outraged and decided 69
was outraged and ordered 144
was outraged and refused 150
was outraged and shocked 100
was outstaying his welcome 162
was overbearing and blandly 70
was overcast and drizzling 122
was overcast and drizzly 141
was overcast and showery 42
was overcast and threatening 812
was overcast with sadness 48
was overcast with volumes 45
was overcome and defeated 55
was overcome with anxiety 486
was overcome with boredom 40
was overcome with chagrin 83
was overcome with concern 45
was overcome with delight 615
was overcome with despair 680
was overcome with disgust 775
was overcome with ecstasy 82
was overcome with emotions 207
was overcome with extreme 66
was overcome with fatigue 964
was overcome with giggles 45
was overcome with intense 67
was overcome with jealousy 258
was overcome with nervous 43
was overcome with pleasure 159
was overcome with rapture 49
was overcome with remorse 1599
was overcome with respect 61
was overcome with sadness 2016
was overcome with shyness 1247
was overcome with sympathy 145
was overcome with thoughts 49
was overcome with vertigo 98
was overcome with weakness 123
was overheard and repeated 53
was overlaid and crowded 41
was overlaid with legible 86
was overlaid with mineral 63
was overlaid with stained 61
was oxidized with periodic 42
was pacified and brought 51
was pacified and settled 45
was packaged and shipped 76
was painless and peaceful 85
was palpable and visible 117
was pampered and spoiled 202
was parceled out according 51
was parceled out between 85
was pardoned and allowed 480
was pardoned and granted 75
was pardoned and released 1002
was passable for cavalry 40
was patriotic and pensive 53
was patrolling this quarter 46
was peppered with bullets 142
was peppered with phrases 80
was performing and recording 86
was performing her orisons 101
was performing his function 42
was performing his official 112
was performing his orisons 57
was performing his regular 43
was performing its function 125
was performing that function 60
was performing this function 74
was performing this service 201
was perfumed with flowers 127
was perfumed with incense 126
was perfumed with variety 95
was permeated with religion 138
was perplexing and upsetting 329
was personal and intense 71
was personal and national 40
was personal and peculiar 54
was personal and private 834
was personal and selfish 49
was perspiring and trembling 143
was persuading her majesty 44
was pestered with letters 80
was petitioning for divorce 66
was pillaged and reduced 70
was pillaged and wrecked 42
was poisoned with arsenic 445
was poisoned with cyanide 225
was poisoned with jealousy 61
was poisoned with remorse 145
was polished and elegant 69
was polished and refined 151
was polished with alumina 45
was politics that brought 107
was populous and hostile 62
was populous with prairie 86
was portioned out between 70
was positive and certain 46
was positive and creative 108
was positive and decided 79
was positive and dynamic 41
was positive and forward 48
was positive and helpful 79
was positive and hopeful 95
was positive and uplifting 41
was positive but cautious 50
was positive for alcohol 55
was positive for candida 61
was positive for cocaine 169
was positive now becomes 72
was positive that everything 83
was positive with respect 308
was possible and allowed 54
was possible and because 102
was possible and everything 225
was possible and feasible 207
was possible and natural 152
was possible and perhaps 183
was possible and prudent 59
was possible both because 67
was possible for abraham 55
was possible for african 100
was possible for america 120
was possible for ancient 52
was possible for animals 77
was possible for anybody 315
was possible for artists 91
was possible for britain 191
was possible for british 463
was possible for captain 59
was possible for carlyle 56
was possible for certain 332
was possible for charles 135
was possible for chinese 162
was possible for congress 237
was possible for critics 71
was possible for european 156
was possible for everything 62
was possible for example 44
was possible for farmers 114
was possible for foreign 124
was possible for francis 47
was possible for general 247
was possible for germans 67
was possible for germany 277
was possible for himself 106
was possible for ireland 54
was possible for language 85
was possible for lincoln 42
was possible for mankind 187
was possible for maurice 44
was possible for members 457
was possible for millions 46
was possible for mortals 57
was possible for muslims 58
was possible for napoleon 79
was possible for national 50
was possible for natives 48
was possible for natural 40
was possible for parents 150
was possible for parties 62
was possible for peasants 82
was possible for persons 312
was possible for previous 46
was possible for princes 41
was possible for private 168
was possible for religion 62
was possible for richard 69
was possible for schools 63
was possible for science 66
was possible for several 469
was possible for smaller 44
was possible for society 51
was possible for spirits 61
was possible for teachers 121
was possible for traders 54
was possible for vessels 46
was possible for western 154
was possible for workers 204
was possible for writers 117
was possible not because 206
was possible now because 60
was possible that affairs 75
was possible that although 46
was possible that because 81
was possible that between 41
was possible that britain 72
was possible that captain 102
was possible that certain 203
was possible that charles 80
was possible that congress 40
was possible that everything 215
was possible that germany 109
was possible that persons 44
was possible that several 126
was possible then because 60
was possible two hundred 143
was possible was because 162
was possible with charles 57
was possible with justice 44
was possible with previous 123
was possible with respect 159
was possibly his greatest 117
was potential for trouble 42
was powdered and dressed 69
was powdered and gathered 96
was powdered and painted 44
was powerful and capable 45
was powerful and fearless 44
was powerful and intense 55
was powerful and peculiar 219
was powerful and perhaps 47
was powerful and popular 164
was powerful and ruthless 46
was powerful not because 56
was preceded and covered 43
was preceded and flanked 40
was preceded for several 86
was pregnant and because 145
was pregnant and brought 42
was pregnant and decided 102
was pregnant and expecting 216
was pregnant and married 110
was pregnant and planned 60
was pregnant and refused 70
was pregnant and started 47
was pregnant and suffering 190
was pregnant but because 139
was pregnant her husband 81
was pregnant with charles 71
was pregnant with charlie 68
was pregnant with poverty 131
was pregnant with promise 70
was pregnant with results 126
was pregnant with richard 52
was pregnant with trouble 89
was prepared and adopted 895
was prepared and allowed 139
was prepared and applied 192
was prepared and arranged 235
was prepared and assayed 151
was prepared and brought 694
was prepared and carried 506
was prepared and checked 71
was prepared and covered 103
was prepared and diluted 81
was prepared and divided 137
was prepared and drafted 50
was prepared and enacted 100
was prepared and everything 79
was prepared and finally 98
was prepared and managed 46
was prepared and measured 169
was prepared and mounted 89
was prepared and offered 435
was prepared and ordered 73
was prepared and painted 46
was prepared and planned 49
was prepared and planted 86
was prepared and preached 43
was prepared and printed 1646
was prepared and released 145
was prepared and revised 186
was prepared and shipped 64
was prepared and studied 149
was prepared and trained 130
was prepared and written 1129
was prepared for adverse 55
was prepared for anarchy 97
was prepared for baptism 106
was prepared for certain 81
was prepared for charles 60
was prepared for college 17198
was prepared for congress 91
was prepared for defense 153
was prepared for display 57
was prepared for drastic 45
was prepared for everything 1396
was prepared for extreme 154
was prepared for failure 55
was prepared for general 331
was prepared for harvard 168
