labeling theory emphasizes 115
learned more appropriate 127
learned more completely 80
learned more definitely 114
learned more information 273
learned more intimately 142
learned more laboriously 44
learned more mathematics 166
learned more philosophy 59
learned more positively 47
learned more psychology 63
learned more vocabulary 41
learned much mathematics 48
learned nothing particular 151
learned nothing remarkable 40
learned only indirectly 81
learned other attributes 92
learned other techniques 55
learned over generations 90
learned some discipline 54
learned some elementary 177
learned some guidelines 53
learned some handicraft 169
learned some information 193
learned some invaluable 123
learned some mathematics 169
learned some mechanical 62
learned some particular 67
learned some philosophy 49
learned some portuguese 65
learned some principles 174
learned some remarkable 66
learned some strategies 294
learned some techniques 461
learned some unexpected 47
learned some vocabulary 47
learned such elementary 41
learned such information 161
learned such techniques 81
learned their bereavement 44
learned their catechisms 59
learned their characters 55
learned their destination 178
learned their discipline 40
learned their elementary 74
learned their identities 80
learned their importance 59
learned their individual 94
learned their limitations 69
learned their management 47
learned their mathematics 95
learned their misfortune 60
learned their particular 53
learned their philosophy 219
learned their prejudices 50
learned their principles 64
learned their professions 114
learned their repertoire 52
learned their respective 179
learned their sentiments 50
learned their techniques 433
learned their traditional 51
learned their whereabouts 102
learned these conventions 41
learned these expressions 48
learned these particular 42
learned these principles 426
learned these procedures 138
learned these strategies 85
learned these techniques 632
learned those principles 165
learned those techniques 66
learned time management 102
learned trial magistrate 158
learned vice chancellor 501
learned were accustomed 116
learned were appropriate 50
learned were invaluable 62
learned what friendship 125
learned what government 40
learned what information 250
learned what particular 77
learned what precautions 48
learned what substances 102
learned what transpired 105
learned will contribute 43
learned your regimental 45
learned your whereabouts 45
learner much difficulty 45
learner must eventually 53
learner must experience 112
learner must understand 379
learner will accomplish 57
learner will constantly 43
learner will eventually 146
learner will experience 156
learner will understand 426
leavers were unemployed 55
ledges were discovered 106
legacy data structures 158
legacy from colonialism 55
legacy from generations 58
legacy from traditional 50
legacy made conditional 47
legacy will ultimately 44
legend from historical 51
legend some substratum 51
legions plus auxiliaries 85
legions were completely 49
legions were constantly 60
legions were dispatched 56
legions were everywhere 70
legions were garrisoned 55
legions were immediately 70
legions were invincible 73
legions were maintained 57
legions were reinforced 53
legions were sufficient 228
legions were surrounded 41
legions were vanquished 138
legume seed inoculation 600
lemons were introduced 52
lemurs from madagascar 262
lender must understand 49
lender will eventually 45
lender will frequently 64
lender will ordinarily 51
lengthen life expectancy 449
lenses have aberrations 45
lenses have everywhere 46
lenses have relatively 53
lenses were completely 49
lenses were considered 95
lenses were discovered 78
lenses were fabricated 87
lenses were introduced 442
lenses were originally 138
lenses were prescribed 176
leopard frog populations 155
leopard skin upholstery 144
leopard will infallibly 45
lepers were considered 90
lepers were segregated 165
lesions also frequently 68
lesions from metastases 45
lesions from metastatic 155
lesions have apparently 71
lesions have completely 246
lesions have difficulty 251
lesions have disappeared 772
lesions have frequently 97
lesions have indistinct 49
lesions have progressed 215
lesions have relatively 48
lesions less frequently 48
lesions more accurately 99
lesions more frequently 547
lesions most frequently 1969
lesions seen clinically 72
lesions were accurately 58
lesions were aggravated 42
lesions were apparently 120
lesions were attributed 134
lesions were classified 630
lesions were clinically 135
lesions were comparable 91
lesions were completely 263
lesions were considered 815
lesions were consistent 130
lesions were controlled 96
lesions were correlated 85
lesions were definitely 56
lesions were designated 42
lesions were detectable 94
lesions were determined 154
lesions were discovered 598
lesions were distinctly 52
lesions were documented 87
lesions were essentially 119
lesions were frequently 233
lesions were identified 1206
lesions were incomplete 58
lesions were introduced 57
lesions were metastatic 102
lesions were originally 136
lesions were randomized 216
lesions were recognized 212
lesions were relatively 207
lesions were reproduced 70
lesions were restricted 285
lesions were reversible 66
lesions were suggestive 48
lesions were superficial 101
lesions were surgically 101
lesions were surrounded 69
lesions were unilateral 138
lesions were visualized 127
lesions when inoculated 692
lesions will eventually 169
lesions will frequently 110
lesions will ultimately 56
lessee from transferring 42
lessee must capitalize 95
lessee upon termination 44
lessen their activities 78
lessen their appreciation 57
lessen their attachment 123
lessen their bitterness 60
lessen their brightness 91
lessen their commitment 188
lessen their competition 41
lessen their confidence 326
lessen their consumption 264
lessen their dependence 5945
lessen their dependency 327
lessen their discomfort 119
lessen their efficiency 177
lessen their enjoyments 42
lessen their friendship 82
lessen their frustration 45
lessen their importance 990
lessen their individual 92
lessen their likelihood 66
lessen their loneliness 60
lessen their obligations 124
lessen their occurrence 57
lessen their popularity 91
lessen their prejudices 40
lessen their punishment 127
lessen their resentment 78
lessen their resistance 315
lessen their usefulness 217
lessen wind resistance 213
lessen your attachment 57
lessen your confidence 84
lessen your dependence 60
lessen your discomfort 93
lessen your friendship 92
lessen your frustration 49
lessen your restraints 126
lessen your usefulness 91
lesser lake completely 54
lesser life expectancy 90
lesser work experience 46
lesson also introduces 126
lesson from experience 1126
lesson from historical 54
lesson from machiavelli 54
lesson from observation 46
lesson from successful 71
lesson here inculcated 49
lesson more distinctly 53
lesson more frequently 55
lesson more impressive 145
lesson most accurately 60
lesson most frequently 43
lesson plan activities 73
lesson plan components 80
lesson plan illustrating 61
lesson plan objectives 174
lesson plan preparation 102
lesson plan represents 62
lesson plan suggestions 72
lesson their experience 88
lesson time approached 52
lesson well remembered 55
lesson well understood 53
lesson will eventually 45
lesson will familiarize 43
lesson will illustrate 74
lessor upon termination 460
letter also complained 122
letter also criticized 105
letter also emphasized 100
letter also emphasizes 70
letter also highlights 50
letter also instructed 76
letter also introduces 41
letter also reiterated 42
letter also represents 98
letter also stipulated 50
letter asking information 70
letter been dispatched 64
letter code designates 52
letter code representing 142
letter from ambassador 789
letter from antoinette 104
letter from archbishop 4965
letter from artaxerxes 108
letter from barbarossa 43
letter from bartholomew 132
letter from baudelaire 113
letter from bournemouth 158
letter from bradstreet 131
letter from canterbury 123
letter from cartwright 218
letter from castlereagh 505
letter from chancellor 550
letter from charleston 657
letter from chatterton 118
letter from cincinnati 856
letter from clementine 159
letter from commandant 267
letter from commissary 141
letter from congressman 1635
letter from copenhagen 772
letter from cornwallis 294
letter from cumberland 150
letter from defendants 69
letter from democratic 62
letter from department 296
letter from eisenhower 641
letter from fitzgerald 284
letter from gettysburg 46
letter from gloucester 162
letter from government 778
letter from grandfather 427
letter from grandmother 378
letter from harrisburg 132
letter from heidelberg 596
letter from heisenberg 93
letter from hindenburg 110
letter from hutchinson 96
letter from immigration 83
letter from jacqueline 190
letter from khrushchev 2456
letter from lancashire 54
letter from leeuwenhoek 64
letter from lieutenant 4257
letter from louisville 209
letter from luxembourg 47
letter from machiavelli 89
letter from mackintosh 103
letter from madagascar 48
letter from magistrate 46
letter from maimonides 45
letter from management 507
letter from manchester 1019
letter from marguerite 343
letter from marseilles 901
letter from martinique 253
letter from metternich 353
letter from minneapolis 81
letter from montgomery 599
letter from monticello 170
letter from nesselrode 82
letter from northampton 374
letter from palmerston 944
letter from persepolis 65
letter from pittsburgh 266
letter from plaintiffs 243
letter from postmaster 228
letter from professors 69
letter from propaganda 344
letter from providence 247
letter from publication 81
letter from republican 192
letter from respondent 148
letter from ribbentrop 183
letter from richardson 352
letter from sacramento 101
letter from savonarola 72
letter from schweitzer 69
letter from shakespeare 149
letter from solicitors 100
letter from southampton 598
letter from stephenson 92
letter from strasbourg 309
letter from stravinsky 294
letter from strindberg 76
letter from stuyvesant 100
letter from talleyrand 885
letter from university 246
letter from valparaiso 112
letter from versailles 275
letter from whitefield 227
letter from winchester 274
letter gave information 59
letter giving information 594
letter having miscarried 43
letter here reproduced 218
letter here translated 80
letter into paragraphs 110
letter left unanswered 48
letter lord cornwallis 43
letter lord palmerston 99
letter making suggestions 57
letter month abbreviation 313
letter more acceptable 54
letter more accurately 68
letter more attractive 89
letter more calculated 190
letter more handsomely 51
letter more remarkable 62
letter most frequently 92
letter must inevitably 74
letter sent immediately 75
letter very distinctly 63
letter well calculated 139
letter went unanswered 1666
letter were accurately 45
letter were apparently 71
letter were circulated 277
letter were completely 42
letter were considered 89
letter were consistent 57
letter were determined 149
letter were discovered 78
letter were dispatched 54
letter were immediately 87
letter were instructed 132
letter were introduced 47
letter were reproduced 75
letter were sufficient 65
letter were suppressed 75
letter were underlined 66
letter will accomplish 70
letter will constitute 146
letter will definitely 47
letter will eventually 71
letter will illustrate 402
letter will immediately 59
letter will ordinarily 87
letter your excellency 1931
leveling such accusations 42
levels also contribute 232
levels also correlated 152
levels also correspond 103
levels among households 45
levels among immigrants 89
levels among individual 159
levels among industries 100
levels among minorities 51
levels among populations 80
levels been determined 44
levels during conditioned 209
levels during continuous 203
levels during contraction 64
levels during electrical 70
levels during germination 67
levels during spontaneous 116
levels during stimulation 89
levels during subsequent 114
levels fall immediately 56
levels from elementary 893
levels from government 60
levels from individual 774
levels from management 76
levels from peripheral 42
levels have apparently 77
levels have approached 55
levels have constantly 45
levels have correlated 103
levels have difficulty 103
levels have diminished 148
levels have disappeared 82
levels have encouraged 74
levels have essentially 47
levels have fluctuated 756
levels have frequently 157
levels have influenced 79
levels have introduced 55
levels have normalized 186
levels have prognostic 56
levels have recognized 77
levels have relatively 119
levels have stabilized 375
levels have stimulated 47
levels have strengthened 55
levels have substantial 47
levels have sufficient 58
levels just sufficient 144
levels less frequently 48
levels more acceptable 55
levels more accurately 266
levels more appropriate 143
levels more comparable 155
levels more compatible 50
levels more consistent 220
levels more frequently 383
levels more responsive 60
levels most appropriate 60
levels most frequently 163
levels must constantly 72
levels must correspond 66
levels must eventually 45
levels must immediately 47
levels must ultimately 60
levels must understand 190
levels need information 50
levels once considered 59
levels only indirectly 45
levels only marginally 116
levels only moderately 64
levels over antarctica 146
levels over relatively 51
levels rise immediately 52
levels stay relatively 49
levels take precedence 113
levels vary enormously 140
levels very accurately 55
levels were abnormally 618
levels were acceptable 191
levels were adequately 55
levels were apparently 250
levels were appreciably 111
levels were approached 113
levels were appropriate 128
levels were attenuated 44
levels were attributed 211
levels were borderline 41
levels were calculated 2107
levels were calibrated 60
levels were classified 184
levels were comparable 1496
levels were compatible 40
levels were completely 257
levels were considered 1789
levels were consistent 395
levels were constantly 192
levels were controlled 718
levels were correlated 2611
levels were dangerously 176
levels were definitely 80
levels were designated 169
levels were detectable 249
levels were determined 11675
levels were diminished 193
levels were discovered 302
levels were distinctly 90
levels were documented 144
levels were eliminated 120
levels were encouraged 178
levels were equivalent 318
levels were essentially 486
levels were eventually 101
levels were everywhere 49
levels were formulated 45
levels were frequently 322
levels were guaranteed 50
levels were identified 1276
levels were immediately 54
levels were inadequate 345
levels were indicative 72
levels were influenced 266
levels were instituted 42
levels were instructed 90
levels were integrated 122
levels were interested 93
levels were introduced 511
levels were irrelevant 40
levels were maintained 3826
levels were marginally 88
levels were moderately 201
levels were multiplied 57
levels were negatively 352
levels were negligible 153
levels were normalized 1688
levels were originally 256
levels were paralleled 49
levels were positively 805
levels were predictive 164
levels were prescribed 43
levels were presumably 90
levels were quantified 513
levels were randomized 61
levels were recognized 280
levels were registered 174
levels were relatively 2068
levels were remarkably 136
levels were reportedly 58
levels were restricted 108
levels were stabilized 120
levels were stimulated 55
levels were strengthened 50
levels were substantial 58
levels were subtracted 65
levels were sufficient 397
levels were suppressed 539
levels were surprisingly 72
levels were translated 46
levels were unaffected 847
levels were undertaken 69
levels when appropriate 192
levels when considered 44
levels will accelerate 51
levels will contribute 191
levels will correspond 108
levels will definitely 47
levels will eventually 439
levels will experience 149
levels will facilitate 89
levels will frequently 76
levels will inevitably 225
levels will presumably 44
levels will ultimately 153
levels will understand 49
levers were introduced 57
levers will ultimately 44
levied more frequently 48
levied upon candidates 62
levied upon consumption 151
levied upon defaulters 90
levied upon foreigners 82
levied upon importation 53
levied upon individual 137
levied upon interstate 51
levied upon particular 106
levies were constantly 101
levies were frequently 53
levies were instituted 60
levies were introduced 232
levity were considered 40
libels were circulated 168
lichen love particular 42
lifted from newspapers 50
lifted from productive 41
lifted from shakespeare 114
lifted hand maintained 62
lifted into ambulances 86
lifted into fellowship 51
lifted into importance 183
lifted into literature 132
lifted into prominence 370
lifted more frequently 42
lifted their imagination 84
lifted their petticoats 92
lighting plus specialized 100
lighting their cigarettes 841
lighting three cigarettes 259
lighting were introduced 97
lighting will contribute 40
lights been extinguished 51
lights from experience 53
lights from farmhouses 51
lights from unexpected 76
lights have disappeared 124
lights soon disappeared 64
lights went completely 56
lights were apparently 59
lights were brightened 42
lights were completely 108
lights were considered 108
lights were constantly 152
lights were controlled 313
lights were definitely 82
lights were discovered 75
lights were distinctly 56
lights were eventually 45
lights were everywhere 397
lights were extinguished 22791
lights were frequently 206
lights were illuminating 183
lights were immediately 491
lights were inadequate 103
lights were introduced 724
lights were maintained 114
lights were obstructed 43
lights were originally 131
lights were programmed 48
lights were prohibited 88
lights were reflections 56
lights were surrounded 50
lights will eventually 51
lights will illuminate 229
likely also acquainted 83
likely also contribute 214
likely also experience 45
likely also influenced 308
likely been identified 41
likely been influenced 360
likely been introduced 275
likely been overlooked 134
likely drew inspiration 41
likely face resistance 47
likely feel frustrated 143
likely find employment 250
likely find information 116
likely from appearances 158
likely have appreciated 183
likely have attributed 43
likely have considered 488
likely have deleterious 43
likely have determined 63
likely have difficulty 1910
likely have diminished 108
likely have disappeared 462
likely have disastrous 61
likely have discovered 452
likely have eliminated 69
likely have emphasized 51
likely have encouraged 176
likely have experience 105
likely have identified 270
likely have influenced 348
likely have information 189
likely have interfered 40
likely have introduced 55
likely have maintained 40
likely have originated 248
likely have overlooked 64
likely have progressed 59
likely have recognized 434
likely have reinforced 45
likely have relatively 174
likely have remembered 66
likely have stimulated 118
likely have substantial 142
likely have sufficient 260
likely have understood 292
likely life expectancy 229
likely meet resistance 74
likely more appropriate 228
likely more influenced 43
likely more influential 111
likely more interested 362
likely more productive 92
likely more profitable 99
likely more pronounced 204
likely more successful 110
likely more vulnerable 113
likely need assistance 282
likely only exacerbate 44
likely reach consistent 61
likely react negatively 88
likely seek employment 103
likely some combination 294
likely take precedence 518
likely well acquainted 99
likely were influenced 106
likely were introduced 82
likely were originally 108
likely when government 117
likely when individual 104
likely when information 67
likely will accelerate 129
likely will constitute 57
likely will contribute 228
likely will eventually 144
likely will experience 954
likely will understand 55
likely your application 46
likest their attendance 43
lilies were everywhere 65
limiting asian immigration 46
limiting case approached 42
limiting case considered 126
limiting case represents 43
limiting fish populations 43
limiting food consumption 52
limiting form approached 44
limiting free competition 104
limiting ionic equivalent 138
limiting ionic mobilities 81
limiting jury instruction 70
limiting land speculation 44
limiting life expectancy 63
limiting root penetration 54
limiting such activities 95
limiting their acceptance 48
limiting their acquisition 44
limiting their activities 1547
limiting their application 1001
limiting their aspirations 183
limiting their capability 51
limiting their circulation 93
limiting their commitment 50
limiting their competition 81
limiting their conclusions 41
limiting their consumption 327
limiting their dependence 89
limiting their deployment 44
limiting their discussions 44
limiting their educational 140
limiting their efficiency 42
limiting their employment 307
limiting their enrollment 52
limiting their experience 60
limiting their generality 74
limiting their greenhouse 42
limiting their immigration 46
limiting their individual 164
limiting their interaction 164
limiting their investment 228
limiting their liabilities 90
limiting their membership 291
limiting their objectives 86
limiting their obligations 131
limiting their occurrence 51
limiting their populations 93
limiting their privileges 77
limiting their respective 241
limiting their therapeutic 45
limiting their usefulness 1261
limiting their visibility 59
limiting these activities 91
limiting these pretensions 80
limiting those activities 65
limiting union activities 50
limiting union membership 92
limiting what government 56
limiting your activities 137
limiting your consumption 142
limiting your experience 60
limits free competition 57
limits free plasticity 199
limits from individual 58
limits have disappeared 59
limits have frequently 44
limits have restricted 43
limits here prescribed 216
limits life expectancy 146
limits more accurately 80
limits must correspond 49
limits root penetration 72
limits their acceptance 100
limits their activities 1063
limits their application 3322
limits their arrangement 107
limits their aspirations 112
limits their capability 195
limits their capacities 115
limits their circulation 86
limits their consumption 114
limits their educational 216
limits their efficiency 205
limits their employment 459
limits their experience 182
limits their generality 94
limits their importance 141
limits their individual 143
limits their information 105
limits their interaction 143
limits their investment 43
limits their occurrence 69
limits their penetration 153
limits their popularity 92
limits their possessions 43
limits their predictive 125
limits their reliability 102
limits their respective 41
limits their therapeutic 175
limits their usefulness 7820
limits their utilization 134
limits their visibility 40
limits these intolerant 47
limits upon government 174
limits upon individual 387
limits very definitely 43
limits were applicable 71
limits were approached 145
limits were calculated 1400
limits were completely 45
limits were considered 297
limits were constantly 111
limits were contracted 250
limits were designated 46
limits were determined 1785
limits were distinctly 46
limits were eliminated 115
limits were essentially 44
limits were eventually 81
limits were frequently 121
limits were identified 71
limits were inadequate 54
limits were indefinite 44
limits were instituted 70
limits were introduced 584
limits were maintained 98
limits were originally 153
limits were prescribed 434
limits were recognized 135
limits were reinforced 40
limits were relatively 75
limits were restricted 97
limits what government 135
limits what information 47
limits when appropriate 97
limits when confronted 84
limits will eventually 127
limits will inevitably 113
limits will ultimately 70
limits your activities 245
limits your experience 88
liners from southampton 108
liners were introduced 60
linked data structures 3124
linked drug metabolism 43
linked into continuous 146
linked into structures 85
linked list representing 401
linked list represents 82
linked list structures 436
linked more explicitly 166
linked more frequently 172
linked more intimately 207
linked most frequently 90
linked most immediately 50
linked most intimately 82
linked only indirectly 439
linked only tangentially 45
linked radio telescopes 226
linked their activities 116
linked their aspirations 45
linked their currencies 1044
linked their experience 54
linked their identities 43
linked their individual 54
linked their respective 64
linked these activities 77
linked these suggestions 46
linked three dimensional 43
lipids also contribute 45
lipids during preparation 78
lipids were considered 56
lipids were determined 347
lipids were identified 86
lipids were synthesized 58
lipids were visualized 74
liquid acts chemically 47
liquid also influences 49
liquid core surrounded 108
liquid debt securities 86
liquid diet prescribed 46
liquid diet supplement 89
liquid dish detergents 71
liquid drug preparation 46
liquid during evaporation 182
liquid film coefficient 1276
liquid film controlled 78
liquid film evaporation 97
liquid film resistance 568
liquid film thicknesses 81
liquid fire extinguisher 175
liquid fish fertilizer 206
liquid flow measurement 177
liquid flow resistance 72
liquid flow velocities 199
liquid food components 50
liquid food supplement 111
liquid from vegetables 308
liquid fuel consumption 324
liquid fuel technology 54
liquid have sufficient 149
liquid iron preparation 76
liquid iron supplement 71
liquid mass solidifies 45
liquid mass velocities 181
liquid milk consumption 318
liquid milk equivalent 169
liquid most frequently 93
liquid oral medications 64
liquid over vegetables 42
liquid soap containers 127
liquid soap dispensers 295
liquid were calculated 106
liquid were completely 40
liquid were determined 267
liquid were introduced 152
liquid when compressed 141
liquid when evaporated 44
liquid will accumulate 133
liquid will completely 91
liquid will correspond 134
liquid will eventually 263
liquid will experience 97
liquid will immediately 192
liquid will ultimately 79
liquor during prohibited 161
liquor during prohibition 1364
liquor from government 125
liquor into prohibition 78
liquor were determined 54
liquor were prohibited 81
liquor will immediately 45
listed debt securities 249
listed five advantages 40
listed five categories 394
listed five objectives 95
listed five principles 281
listed four advantages 52
listed four categories 429
listed four objectives 116
listed four principles 114
listed here constitute 123
listed here correspond 219
listed here illustrate 54
listed here represents 73
listed here separately 221
listed less frequently 100
listed many references 45
listed more frequently 589
listed most frequently 959
listed nine categories 80
listed nine principles 41
listed other advantages 63
listed some activities 43
listed some guidelines 60
listed some principles 44
listed some properties 90
listed some references 62
listed some suggestions 152
listed some techniques 41
listed such activities 62
listed their complaints 127
listed their grievances 307
listed their nationality 56
listed their objectives 45
listed their occupations 770
listed their professions 46
listed their properties 42
listed their respective 41
listed their securities 329
listed these activities 72
listed these advantages 82
listed these categories 40
listed these objectives 130
listed these principles 45
listed these separately 46
listed those activities 46
listed three advantages 73
listed three categories 473
listed three objectives 148
listed three principles 66
listed were calculated 77
listed were classified 74
listed were considered 157
listed were determined 116
listed were identified 104
listed were originally 84
listed when appropriate 76
listen more accurately 187
listen more critically 181
listen more frequently 162
listen more skillfully 43
little acting experience 237
little ahead financially 48
little among populations 53
little arab penetration 53
little arab settlement 44
little army approached 75
little army bivouacked 41
little army disappeared 78
little army immediately 48
little army strengthened 85
little arts imaginable 47
little band approached 71
little band determined 43
little band immediately 56
little band maintained 57
little band surrounded 47
little bird immediately 49
little blue volkswagen 157
little boat approached 115
little boat disappeared 52
little bone destruction 105
little book advertised 53
little book attributed 47
little book circulates 44
little book introduces 56
little book originally 54
little book originated 44
little book represents 246
little book translated 84
little boys approached 56
little boys constantly 41
little boys everywhere 179
little boys experience 98
little boys frequently 41
little boys immediately 42
little card photograph 57
little cash investment 121
little cheap popularity 152
little city government 40
little city surrounded 83
little clear distinction 232
little clear information 644
little cost difference 177
little cost information 51
little crop cultivation 40
little crop surrounded 348
little dark forecastle 148
little dating experience 199
little davy hutchinson 238
little dell surrounded 41
little depth information 47
little dick officiously 247
little during inspiration 96
little during respiration 50
little during subsequent 42
little early information 124
little else apparently 87
little else interested 100
little else remarkable 242
little even approached 45
little eyes brightened 91
little eyes disappeared 59
little face brightened 312
little face disappeared 46
little face imaginable 93
little face surrounded 70
little farm settlement 55
little film experience 62
little finger delicately 113
little finger gracefully 49
little finger introduced 48
little finger metacarpal 679
little finger represents 130
little finger sandwiches 187
little fire department 47
little fire extinguisher 139
little fire resistance 52
little firm information 670
little fish restaurant 203
little flow resistance 95
little flying buttresses 69
little flying experience 118
little food preparation 41
little free competition 97
little free enterprise 314
little from comparable 40
little from comparison 42
little from competition 244
little from consumption 118
little from discussions 42
little from everywhere 63
little from excitement 236
little from experience 1772
little from government 1680
little from highwaymen 70
little from historical 117
little from indigestion 184
little from individual 388
little from instruction 99
little from management 43
little from observation 146
little from persecution 48
little from retrospect 242
little from rheumatism 40
little from seasickness 113
little from shakespeare 80
little from subsequent 48
little from traditional 918
little gain apparently 52
little girl absolutely 45
little girl accompanying 65
little girl accustomed 44
little girl apparently 172
little girl approached 609
little girl approaches 171
little girl brightened 103
little girl christened 65
little girl complained 247
little girl completely 94
little girl considered 90
little girl constantly 91
little girl determined 59
little girl disappeared 468
little girl discovered 258
little girl downstairs 307
little girl encounters 118
little girl eventually 125
little girl everywhere 43
little girl experiencing 65
little girl fantasizes 48
little girl fascinated 56
little girl frequently 81
little girl frightened 127
little girl identified 48
little girl identifies 155
little girl immediately 551
little girl innocently 115
little girl interested 124
little girl introduced 52
little girl masquerading 59
little girl obediently 76
little girl ordinarily 63
little girl recognized 135
little girl recognizes 62
little girl remembered 340
little girl representing 61
little girl represents 72
little girl surrounded 133
little girl understand 151
little girl understood 785
little gold embroidery 82
little good fellowship 256
little good government 166
little good housekeeping 46
little good information 701
little good instruction 107
little good literature 219
little good management 1109
little good scientific 84
little gray volkswagen 83
little great literature 184
little half utterances 170
little hand immediately 84
little hard experience 125
little hard information 3470
little hard scientific 318
little have understood 102
little heart overflowed 63
little heart reproached 65
little high shouldered 40
little high technology 114
little hill immediately 49
little hill surmounted 46
little hill surrounded 107
little home conscience 46
little home industries 40
little home surrounded 60
little horn represents 108
little into competition 87
little into historical 41
little into philosophy 57
little iron instrument 98
little kids everywhere 47
little kids understand 43
little lady flourishes 47
little lake surrounded 275
little land cultivated 220
little land preparation 61
little land speculation 65
little lawn surrounded 45
little less abhorrence 153
little less abominable 56
little less acceptable 260
little less accessible 371
little less accurately 227
little less aggressive 796
little less appropriate 45
little less astonished 418
little less attractive 1154
little less bewildered 170
little less bitterness 97
little less boisterous 296
little less brilliantly 114
little less burdensome 342
little less calamitous 139
little less celebrated 234
little less charitable 77
little less cheerfully 54
little less chimerical 42
little less competition 55
little less complacent 125
little less completely 175
little less compressed 170
little less conclusive 94
little less confidence 878
little less conscience 180
little less consistent 182
little less contentious 91
little less controlled 137
little less convenient 803
little less cumbersome 266
little less deferential 52
little less definitely 41
little less deleterious 94
little less deliberate 40
little less delicately 56
little less delightful 113
little less democratic 109
little less deplorable 173
little less despicable 117
little less despondent 50
little less determined 1204
little less difficulty 525
little less diplomatic 93
little less disastrous 748
little less discomfort 116
little less discouraging 188
little less disheartening 101
little less distinctly 183
little less distracted 304
little less distressed 157
little less efficacious 51
little less efficiency 85
little less elementary 101
little less embarrassing 666
little less emotionally 82
little less entertaining 47
little less enthusiastic 1873
little less eulogistic 41
little less excitement 308
little less experience 134
little less explicitly 63
little less expressive 47
little less exuberance 107
little less fashionable 121
little less flamboyant 207
little less forcefully 81
little less formidable 1528
little less formidably 111
little less frequented 102
little less frequently 2441
little less frightened 2364
little less frustrated 59
little less government 191
little less gracefully 89
little less hesitantly 41
little less homogeneous 175
little less hospitable 89
little less hysterical 165
little less idolatrous 41
little less illustrious 71
little less imagination 123
little less immediately 159
little less impatience 120
little less impersonal 96
little less importance 1796
little less impossible 272
little less impressive 844
little less improbable 421
little less inaccurate 54
little less inadequate 163
little less incongruous 48
little less inconstant 88
little less incredible 285
little less indulgence 72
little less inevitable 116
little less inflexible 62
little less influential 250
little less information 249
little less insistence 54
little less interested 916
little less intimately 145
little less intimidating 776
little less intolerant 183
little less judgmental 85
little less legitimate 43
little less mechanical 163
little less melancholy 237
little less miraculous 518
little less monotonous 384
little less negatively 59
little less observation 189
little less oppressive 568
little less optimistic 598
little less outlandish 40
little less overpowering 48
little less overwhelming 438
little less particular 416
little less peremptory 54
little less persistent 95
little less philosophy 58
little less physically 41
little less politeness 49
little less portentous 143
little less positively 57
little less prejudiced 161
little less prejudicial 136
little less preoccupied 127
little less presumption 40
little less pretentious 243
little less privileged 157
little less productive 409
little less proficient 84
little less profitable 292
little less pronounced 3729
little less prosperous 197
little less prostrated 98
little less reluctance 109
little less remarkable 1792
little less resistance 124
little less respectful 110
little less responsive 251
little less restrained 1069
little less restricted 370
little less restriction 59
little less ridiculous 624
little less rigorously 137
little less scientific 210
little less scrupulous 842
little less sensational 111
little less simplicity 42
little less specialized 98
little less spontaneous 241
little less structured 83
little less subjective 64
little less substantial 220
little less successful 998
little less superficial 126
little less suppression 86
little less sympathetic 291
little less traditional 101
little less understood 41
little less uneducated 153
little less unfriendly 54
little less vehemently 56
little less vigorously 256
little less voluminous 113
little less vulnerable 839
little life experience 432
little life preservers 43
little like affectation 154
little like cinderella 436
little like goldilocks 71
little like harlequins 52
little like persecution 42
little like philosophy 56
little like shakespeare 86
little lord fauntleroy 2519
little male chauvinist 46
little mild excitement 201
little mining experience 41
little mining settlement 231
little more abstractly 124
little more abundantly 92
little more acceptable 2054
little more acceptance 229
little more accessible 2137
little more accurately 4013
little more accustomed 3388
little more acquainted 1112
little more adequately 229
little more adjustment 143
little more affability 41
little more affordable 367
little more aggravation 93
little more aggressive 4453
little more ambivalent 125
little more analytical 734
little more apologetic 49
little more applicable 116
little more application 481
little more appreciated 41
little more appreciation 1294
little more appropriate 1125
little more arrangement 41
little more articulate 1190
little more assistance 1306
little more astonished 238
little more atmosphere 252
little more attainable 108
little more attenuated 53
little more attractive 3772
little more autocratic 50
little more autonomous 104
little more background 2684
little more believable 588
little more benevolent 151
little more bewildered 139
little more bitterness 389
little more boisterous 350
little more brightness 411
little more brilliantly 78
little more buttermilk 128
little more calculated 122
little more calculation 468
little more carelessly 225
little more ceremonious 391
little more charitable 1901
little more charitably 252
little more cheerfully 1007
little more chloroform 419
little more circuitous 121
little more circulation 40
little more cleanliness 221
little more cleverness 70
little more coherently 214
little more coincident 93
little more colorfully 78
little more commentary 43
little more commitment 246
little more compatible 145
little more competence 97
little more competition 400
little more complacent 136
little more completely 1355
little more complexity 1216
little more compressed 1207
little more compression 296
little more compromising 85
little more compunction 158
little more computation 249
little more conceptual 85
little more conciliation 41
little more conclusive 267
little more concretely 1293
little more conditioned 81
little more confidence 11222
little more conformity 48
little more confounded 282
little more conscience 349
little more consciously 466
little more considered 1472
little more consistent 1874
little more consolation 133
little more constantly 121
little more consumption 60
little more contentious 141
little more continuity 162
little more continuous 85
little more contracted 287
little more controlled 1538
little more convenient 3119
little more conversant 330
little more convincingly 279
little more convoluted 239
little more cooperation 675
little more cornstarch 101
little more courteously 115
little more creditable 241
little more critically 1327
little more cultivated 1155
little more cultivation 207
little more culturally 44
little more cumbersome 958
little more dangerously 87
little more decisively 199
little more decorative 662
little more decorously 56
