labeled cardboard boxes 88
limited commercial sense 56
limited commercial value 1854
limited commercial whaling 119
limited community which 67
limited companies could 179
limited companies owned 171
limited companies under 683
limited companies where 93
limited companies which 1506
limited companies while 78
limited companies whose 220
limited companies within 67
limited companies would 245
limited conception either 105
limited conception which 147
limited conditions under 1329
limited conditions where 127
limited conditions which 240
limited conflicts which 44
limited consensus about 190
limited defensive action 189
limited definition given 40
limited definition which 56
limited definition would 102
limited democracy under 55
limited democracy which 239
limited democracy would 41
limited deterrent value 137
limited diagnostic value 5920
limited digestive power 89
limited dimensions which 106
limited discharge which 57
limited discovery rules 40
limited discretion under 99
limited discussion about 414
limited districts where 67
limited districts which 47
limited diversity within 103
limited dormitory space 216
limited electoral appeal 311
limited empirical basis 297
limited empirical study 272
limited empirical testing 198
limited empirical tests 43
limited empirical value 111
limited equipment could 44
limited equipment which 99
limited equipment would 44
limited evidential value 132
limited exceptions apply 76
limited exceptions exist 149
limited exceptions noted 122
limited exceptions under 128
limited exceptions where 127
limited exceptions which 268
limited exclusive right 400
limited executive power 866
limited exhibition space 152
limited existence which 68
limited framework which 56
limited framework within 109
limited franchise based 210
limited franchise under 115
limited franchise which 222
limited franchise would 88
limited frequency bands 710
limited frequency ranges 1190
limited frequency region 76
limited functional scope 161
limited functional value 262
limited geographic basis 125
limited geographic focus 144
limited geographic ranges 368
limited geographic region 1093
limited geographic scale 82
limited geographic scope 1058
limited geographic space 261
limited geographic spread 148
limited heuristic value 524
limited hypotheses about 72
limited industrial action 275
limited industrial growth 953
limited industrial plant 43
limited industrial value 50
limited influence until 94
limited influence which 196
limited influence within 484
limited instances where 1092
limited insurance cover 97
limited intellect could 147
limited intellect forms 42
limited interests which 218
limited intrinsic value 308
limited irrigation water 347
limited knowledge about 17320
limited knowledge bases 42
limited knowledge could 230
limited knowledge makes 75
limited knowledge often 47
limited knowledge rather 52
limited knowledge which 1499
limited knowledge within 43
limited knowledge would 405
limited leadership roles 107
limited livestock grazing 190
limited maneuvering space 242
limited navigation season 92
limited newspaper space 119
limited nutritive value 141
limited objective could 63
limited objective might 50
limited objective which 433
limited objective would 134
limited obligation bonds 413
limited offensive action 714
limited offensive power 144
limited offensive which 167
limited offensive would 41
limited operations which 174
limited operations within 42
limited operations would 44
limited operative field 122
limited ordinance leaves 58
limited ordinance power 111
limited parameter space 62
limited penetrating power 1151
limited phenomena which 66
limited pluralism within 86
limited political action 313
limited political appeal 278
limited political change 188
limited political clout 606
limited political gains 170
limited political goals 886
limited political opening 634
limited political power 6519
limited political roles 116
limited political scope 42
limited political sense 328
limited political space 843
limited political value 282
limited political views 95
limited political vision 367
limited political voice 190
limited population could 77
limited population group 81
limited population growth 1860
limited population sizes 109
limited population which 76
limited practical value 15261
limited pragmatic value 45
limited preferred stock 670
limited probative value 1386
limited processor power 124
limited production basis 80
limited production began 40
limited production model 91
limited production under 113
limited production until 99
limited production would 51
limited protection given 196
limited protection under 894
limited protection which 380
limited publicity given 65
limited pulmonary blood 217
limited receptive field 119
limited reference group 115
limited reference value 53
limited relevance since 164
limited relevance today 200
limited resolution power 358
limited resolution which 86
limited resources after 123
limited resources allow 157
limited resources alone 87
limited resources based 57
limited resources could 2696
limited resources create 83
limited resources either 107
limited resources exist 150
limited resources force 866
limited resources found 129
limited resources given 99
limited resources makes 139
limited resources might 934
limited resources often 809
limited resources place 42
limited resources rather 369
limited resources since 126
limited resources still 51
limited resources thinly 104
limited resources under 557
limited resources until 112
limited resources where 893
limited resources which 3320
limited resources while 681
limited resources whose 67
limited resources within 1300
limited resources would 3841
limited scholarly value 151
limited secondary growth 120
limited simulation study 149
limited situations under 47
limited situations where 1658
limited situations which 67
limited sovereign power 147
limited specialist would 56
limited specified period 90
limited statement about 176
limited statutory power 188
limited statutory right 632
limited strategic goals 106
limited strategic value 704
limited strategic vision 123
limited successes which 49
limited taxonomic value 335
limited technical change 59
limited technical scope 44
limited technical sense 791
limited technical skill 306
limited technical staff 189
limited television viewing 224
limited territory could 49
limited territory under 74
limited territory where 78
limited territory which 186
limited territory within 68
limited theoretical basis 242
limited theoretical value 254
limited toleration under 47
limited toleration which 61
limited transition period 208
limited transport would 41
limited vegetation cover 734
limited warehouse space 314
linearly dependent since 147
linearly oscillating field 117
linearly polarized after 61
linearly polarized either 49
linearly polarized field 2302
linearly polarized input 602
linearly polarized laser 6300
linearly polarized light 65648
linearly polarized modes 760
linearly polarized plane 3712
linearly polarized probe 1978
linearly polarized pulse 127
linearly polarized state 161
linearly polarized waves 3740
linearly polarized white 151
lineups conducted after 67
linguists generally agree 194
linkage described above 98
linkage discussed above 106
linkage mechanism which 141
liquids contained within 91
liquids described above 45
liquors distilled within 62
listening carefully until 62
listening carefully while 169
listening patiently while 177
listening situations where 60
listening stagnated within 48
listening tribesmen round 42
listens carefully while 140
listens patiently while 277
literal biological sense 74
literal character strings 158
literal compliance would 100
literal exactness every 47
literal expression which 74
literal expression would 40
literal millennial kingdom 114
literal millennial reign 185
literal obedience would 64
literal political sense 41
literal statement about 230
literal statement could 66
literal statement which 105
literal statement would 73
locally available black 41
locally available chert 188
locally available clays 183
locally available could 49
locally available drugs 51
locally available feeds 104
locally available flint 193
locally available foods 1008
locally available fresh 62
locally available fuels 140
locally available funds 71
locally available goods 178
locally available herbs 162
locally available human 239
locally available items 137
locally available labor 462
locally available parts 60
locally available plant 510
locally available river 45
locally available rocks 88
locally available scrap 144
locally available seeds 84
locally available soils 74
locally available stone 517
locally available tools 85
locally available trees 44
locally available types 47
locally available waste 70
locally available water 451
locally available which 41
locally available within 53
locally available woods 87
locally available would 82
locally chartered banks 120
locally collected funds 117
locally collected taxes 352
locally developed forms 64
locally developed plans 94
locally developed tests 297
locally developed within 86
locally expressed needs 163
locally extensive tumor 78
locally generated clock 143
locally generated funds 371
locally generated noise 96
locally generated power 103
locally generated savings 55
locally generated social 56
locally generated taxes 46
locally generated waste 65
locally generated waves 272
locally important crops 77
locally important people 84
locally important sites 45
locally malignant tumor 56
locally mobilized savings 61
locally organized group 63
locally organized social 46
locally organized unions 43
locally organized units 66
locally perceived needs 598
locally processed foods 77
locally prominent people 158
locally published books 336
locally published works 179
locally purchased goods 137
locally purchased items 56
locally recruited armed 46
locally recruited civil 70
locally recruited force 138
locally recruited labor 56
locally recruited people 75
locally recruited staff 2592
locally recruited units 135
locally recurrent breast 504
locally recurrent tumor 272
located centrally above 145
located centrally below 49
located centrally beneath 50
located centrally rather 40
located centrally under 51
located centrally within 1085
located elsewhere which 55
located elsewhere within 335
located elsewhere would 86
located extremely close 336
located generally within 78
located industrial bases 97
located laterally within 46
located precisely where 587
located precisely within 179
located primarily where 60
located primarily within 2421
located reasonably close 1118
located seventeen miles 245
located sometimes within 47
located somewhere about 275
located somewhere above 550
located somewhere below 387
located somewhere beneath 125
located somewhere close 153
located somewhere nearby 95
located somewhere under 124
located somewhere where 88
located somewhere within 1648
located themselves about 113
located themselves where 84
located themselves within 592
located throughout china 101
located throughout egypt 52
located throughout italy 143
located throughout japan 261
located throughout rural 44
locates instanter every 44
locates sexuality within 104
location allocation model 58
location described above 370
location discussed above 125
location estimates based 58
location indicates where 72
location parameter equal 63
location parameter which 57
location quotients above 47
location quotients based 46
location reasonably close 115
location somewhere within 90
location specifies where 43
locusts destroyed crops 51
loftier instincts which 72
loftier minstrels green 46
logical absurdity which 111
logical acuteness could 46
logical acuteness might 161
logical acuteness which 110
logical advantage which 49
logical apparatus which 178
logical arguments about 407
logical arguments alone 81
logical arguments based 314
logical arguments could 124
logical arguments rather 81
logical arguments which 524
logical arguments would 101
logical assertions about 81
logical assumption about 63
logical assumption based 100
logical assumption given 54
logical assumption might 69
logical assumption since 92
logical assumption would 510
logical candidate would 119
logical certainty might 91
logical certainty which 44
logical character which 275
logical coherence alone 75
logical coherence rather 58
logical coherence which 216
logical coherence within 86
logical component parts 89
logical conception which 75
logical conclusion about 642
logical conclusion after 159
logical conclusion based 803
logical conclusion could 347
logical conclusion drawn 766
logical conclusion either 53
logical conclusion flowing 57
logical conclusion given 116
logical conclusion gives 41
logical conclusion might 359
logical conclusion rather 88
logical conclusion seems 576
logical conclusion since 210
logical conclusion under 138
logical conclusion until 117
logical conclusion where 101
logical conclusion which 1352
logical conclusion within 112
logical conclusion would 4605
logical conditions under 216
logical conditions which 459
logical connection could 59
logical connection either 51
logical connection seems 44
logical connection where 54
logical connection which 363
logical connection within 41
logical connection would 85
logical constants alone 68
logical constants could 81
logical constants occur 97
logical constants which 273
logical constants would 50
logical construct rather 56
logical construct which 147
logical corollary would 184
logical deductions about 271
logical deductions based 295
logical deductions could 48
logical deductions drawn 121
logical deductions rather 53
logical deductions which 472
logical deductive method 55
logical deductive thinking 97
logical definition which 105
logical definition would 53
logical departure point 80
logical discourse about 57
logical discourse which 61
logical discussion about 69
logical discussion which 53
logical doctrines which 137
logical exposition which 51
logical expression could 40
logical expression given 41
logical expression where 53
logical expression which 439
logical expression whose 132
logical expression would 80
logical fallacies which 195
logical formalism which 96
logical foundation which 87
logical framework based 144
logical framework makes 59
logical framework where 44
logical framework which 445
logical framework within 602
logical framework would 40
logical hypotheses about 46
logical hypothesis about 41
logical hypothesis which 50
logical hypothesis would 63
logical inference about 181
logical inference alone 68
logical inference based 314
logical inference could 100
logical inference drawn 132
logical inference engine 55
logical inference might 48
logical inference rather 114
logical inference rules 1098
logical inference seems 46
logical inference steps 164
logical inference which 453
logical inference would 594
logical judgments about 55
logical judgments based 44
logical judgments which 54
logical knowledge takes 68
logical knowledge which 53
logical machinery which 53
logical mechanism which 77
logical necessity about 300
logical necessity alone 47
logical necessity arising 184
logical necessity based 58
logical necessity could 61
logical necessity either 57
logical necessity might 41
logical necessity rather 161
logical necessity under 63
logical necessity which 1037
logical necessity within 72
logical necessity would 171
logical objections which 148
logical operations based 113
logical operations could 124
logical operations might 46
logical operations occur 50
logical operations rather 56
logical operations under 52
logical operations which 1005
logical operations within 160
logical operations would 113
logical operators allow 74
logical operators shown 107
logical operators which 211
logical operators within 78
logical paradoxes which 147
logical partitions within 147
logical perfection which 80
logical phenomena which 60
logical postulate which 50
logical predicate which 83
logical prediction would 50
logical principle known 73
logical principle which 729
logical principle would 50
logical probative force 66
logical probative value 74
logical procedure seems 55
logical procedure since 80
logical procedure which 488
logical procedure would 845
logical processes alone 131
logical processes might 41
logical processes which 894
logical processes would 51
logical propriety which 51
logical reference point 164
logical refutation could 66
logical resources which 52
logical sentences which 58
logical sequences which 96
logical sequential order 261
logical sequential steps 50
logical sequential thinking 44
logical statement about 212
logical statement which 184
logical structure alone 74
logical structure based 205
logical structure built 95
logical structure could 126
logical structure given 55
logical structure makes 56
logical structure might 43
logical structure rather 126
logical structure seems 51
logical structure shown 88
logical structure under 47
logical structure where 63
logical structure which 1897
logical structure while 40
logical structure whose 73
logical structure within 297
logical structure would 267
logical successor would 47
logical syllogism which 53
logical symbolism which 55
logical technique which 83
logical theoretical basis 59
loitering aimlessly about 196
longtime assistant coach 118
longtime communist leader 71
longtime communist party 199
longtime community leader 73
longtime opposition leader 94
longtime political enemy 122
longtime political leader 71
longtime political rival 341
longtime residents alike 127
longtime residents still 65
longtime residents whose 52
lookout frederick fleet 81
loosely affiliated group 1083
loosely affiliated local 46
loosely affiliated under 43
loosely assembled group 94
loosely assembled under 90
loosely associated cells 127
loosely associated group 643
loosely associated under 108
loosely associated within 72
loosely clustered about 40
loosely collected under 124
loosely conceived notion 50
loosely connected cells 308
loosely connected chain 110
loosely connected clans 51
loosely connected facts 93
loosely connected goals 77
loosely connected group 2067
loosely connected local 95
loosely connected notes 67
loosely connected parts 437
loosely connected people 68
loosely connected plots 44
loosely connected sayings 58
loosely connected short 159
loosely connected social 85
loosely connected story 104
loosely connected tales 119
loosely connected themes 86
loosely connected under 86
loosely connected units 142
loosely connected within 55
loosely connected world 113
loosely contained within 113
loosely described under 75
loosely federated group 102
loosely federated state 72
loosely federated under 138
loosely organized bands 388
loosely organized cells 169
loosely organized clans 78
loosely organized clubs 51
loosely organized crowd 49
loosely organized force 106
loosely organized forms 51
loosely organized games 78
loosely organized group 7009
loosely organized horde 41
loosely organized kingdom 115
loosely organized layer 50
loosely organized league 65
loosely organized local 176
loosely organized novel 41
loosely organized party 319
loosely organized people 63
loosely organized region 41
loosely organized small 96
loosely organized social 465
loosely organized state 474
loosely organized tribe 106
loosely organized under 1159
loosely organized units 130
loosely organized until 58
loosely organized whole 53
loosely organized within 67
loosely patterned after 459
loosely scattered about 605
loosely scattered cells 64
loosely stoppered flask 179
loudest tolerable sound 382
lovable communist party 160
lovable qualities which 228
lowered conception rates 61
lowered corporate taxes 127
lowered fertility rates 304
lowered gradually until 195
lowered insurance costs 72
lowered insurance rates 103
lowered magnesium level 44
lowered metabolic rates 163
lowered metabolic state 45
lowered mortality rates 564
lowered population growth 135
lowered pregnancy rates 50
lowered production costs 1725
lowered transport costs 852
lowland districts where 135
lowland vegetation types 140
loyally supported every 41
loyalty altogether ceased 52
loyalty certainly never 112
luckily conducted hither 57
luggage scattered about 66
lumbering operations began 184
lumbering operations which 228
lumbering personage stood 44
lumpish hollander unfit 112
lunatic credulity which 44
luscious moonlight above 69
lustful fantasies about 65
lyrical expression which 83
lyrical fragments which 70
lyrical intensity which 98
lyrical outbursts which 87
lyrical qualities which 47
