radiations of different wave 714
remained in possession there 78
remained in possession till 361
remained in production from 119
remained in production into 133
remained in reasonable health 42
remained in reasonably good 171
remained in residence during 62
remained in residence there 276
remained in tolerably good 53
remained on generally good 83
remained on horseback during 82
remained on occupation duty 83
remained on reasonably good 272
remained so throughout life 70
remained so throughout most 84
remained so throughout much 46
remained so throughout their 301
remained the appointed time 52
remained the commonest form 40
remained the difficult task 214
remained the foundation upon 70
remained the preferred form 102
remained the preferred means 77
remained the preferred mode 86
remained the prevalent form 58
remained the prevalent view 49
remained the principal city 64
remained the principal crop 92
remained the principal form 257
remained the principal fuel 56
remained the principal goal 76
remained the principal home 40
remained the principal means 1215
remained the principal mode 76
remained the principal port 98
remained the principal theme 44
remained the principal threat 40
remained the principal town 53
remained the principal type 62
remained the principal unit 46
remained the requisite time 40
remained the slightest hope 69
remained the spiritual home 62
remained to determine what 245
remained to transport their 65
remarked by professor owen 45
remedied by artificial means 49
remedied by introducing more 111
remedies be exhausted prior 49
remedies he suggested were 110
remedies is precisely what 53
remember an afternoon when 176
remember an excellent saying 74
remember an important fact 98
remember an important rule 41
remember an interesting case 64
remember at christmas time 47
remember in considering these 52
remember in different ways 69
remember it perfectly well 1117
remember my amazement when 151
remember my childhood days 94
remember my impression when 49
remember no instances more 302
remember the afternoon when 292
remember the ambulance ride 110
remember the appointed time 46
remember the christmas tree 41
remember the christmas when 104
remember the conditions upon 49
remember the copyright laws 102
remember the depression years 44
remember the different ways 96
remember the difficult time 44
remember the excruciating pain 42
remember the flourishing days 106
remember the fluttered look 49
remember the graveyard when 47
remember the important fact 132
remember the important ideas 156
remember the important part 225
remember the important role 204
remember the impression made 644
remember the mountains over 51
remember the mysterious loss 50
remember the patriarchs noah 67
remember the professor saying 120
remember the prominent part 47
remember the statement made 144
remember the statement well 75
remember the surprised look 65
remember the telephone call 128
remember the television show 190
remember the transition from 82
remember the universal rule 53
remember the wonderful days 45
remember the wonderful time 53
remember to thoroughly wash 45
reminded the gentleman from 61
remission if compliance were 42
remitted by president polk 57
remnants of feudalism from 55
remnants of feudalism have 59
remnants of feudalism were 297
rendered by appellant were 118
rendered by employees during 103
rendered by repetition less 46
rendered in different ways 258
rendered in narrative form 87
rendered it different from 47
rendered it difficult even 82
rendered it incumbent upon 391
rendered it perfectly clear 81
rendered it perfectly safe 46
rendered so exceedingly angry 154
rendered the agreement void 58
rendered the difficult task 44
rendered the expression more 41
rendered the merchants more 49
rendered the navigation very 108
rendered the penalties more 89
rendered the population more 55
rendered the proceedings void 49
rendered the separation more 46
rendered the stillness more 140
rendered the transition from 85
rendition of fugitives from 1751
rendition of reasonable care 175
renounce the household life 133
renouncing the household life 58
renouncing the ungrateful city 125
renovate the spiritual life 45
repaired at reasonable cost 44
repaired by antoninus pius 47
repaired in different ways 41
replaced at intervals during 42
replaced at reasonable cost 44
replaced by absorption from 48
replaced by artificial means 152
replaced by artificial ones 364
replaced by artificial teeth 64
replaced by colonists from 42
replaced by different ones 310
replaced by efficient ones 51
replaced by electrons from 220
replaced by emanations from 43
replaced by functional ones 43
replaced by graduates from 41
replaced by industrial ones 41
replaced by integrals over 156
replaced by miserable work 52
replaced by newcomers from 115
replaced by permanent ones 560
replaced by permanent teeth 1396
replaced by personnel from 51
replaced by political ones 41
replaced by production from 42
replaced by purchases from 66
replaced by quotations from 45
replaced by resistant ones 40
replaced by sclerotic bone 60
replaced by secondary bone 72
replaced by secondary ones 40
replaced by shipments from 40
replaced by summations over 108
replaced by temporary ones 46
replaced by turbulent flow 57
replaced by vegetable fats 67
replaced by vegetable oils 179
replaced by voluntary ones 45
replaced the emergency cots 44
replaced the invisible hand 263
replaced the previously used 286
replaces the defective text 99
replaces the incorrect word 55
replaces the previously used 130
reported an additional case 182
reported an aggregate loss 66
reported an analogous case 44
reported an estimated loss 41
reported an extremely high 204
reported an incidence rate 233
reported an interesting case 1358
reported an occupation other 57
reported an unusually high 385
reported as approaching cape 41
reported as deductions from 80
reported as different from 109
reported as originating from 84
reported at amortized cost 1242
reported at estimated fair 62
reported by observers from 65
reported by telegraph from 55
reported by telephone from 101
reported by television news 47
reported in aggregate form 180
reported in anecdotal form 42
reported in condensed form 68
reported in countries such 52
reported in different areas 65
reported in different ways 425
reported in different years 90
reported in graphical form 93
reported in jerusalem post 79
reported in narrative form 156
reported in numerical form 45
reported in published form 54
reported is different from 48
reported it favorably from 45
reported on conditions there 121
reported on selective fading 136
reported on television news 147
reported or commented upon 45
reported the astonishing fact 40
reported the astonishing news 40
reported the departure from 57
reported the discovery there 44
reported the existence there 43
reported the interesting case 66
reported the interesting fact 78
reported the mortality rate 78
reported the resolution back 51
reported the resolution from 48
reported to correlate well 308
reported to originate from 284
reported to president bush 47
reported to president ford 54
reported to president young 55
reported to secretary hull 110
reprints of editorials from 65
reprints of selections from 43
reproach of cowardice have 102
reproach of disagreeing among 56
reproach of duplicity from 93
reproach of sterility from 151
reproach of vagueness upon 41
reproach or complaint when 285
republic is dependent upon 51
republic is different from 51
republic is organized here 64
repudiate the agreement made 41
repudiate the statement made 41
repulsed by artillery fire 95
repulsion of electrons from 86
repulsion or attraction will 60
requesting my dismissal when 43
requests an exclusive lock 178
requests in different ways 56
required an additional five 90
required an additional four 58
required an additional step 106
required an additional three 131
required an additional trip 60
required an affidavit from 89
required an assurance from 81
required an efficient navy 44
required an emergency room 48
required an extremely heavy 44
required an extremely high 137
required an invitation from 59
required an overnight stay 489
required an overnight stop 43
required an undertaking from 70
required an unusually high 80
required at different ages 248
required at intervals along 50
required at intervals during 44
required by available jobs 58
required by classical theory 75
required by different jobs 109
required by investors from 54
required in civilized life 74
required in determining what 131
required in determining when 60
required in different areas 185
required in different jobs 100
required in different work 58
required in instances when 59
required in practical life 138
required in practical work 114
required in situations such 60
required is available from 162
required is available only 41
required is dependent upon 1387
required is different from 146
required is extremely high 124
required is generally less 150
required is political will 56
required no permission from 42
required no prophetic gift 41
required no submission from 65
required or authorized race 41
required or suggested reading 142
required the assiduous care 47
required the political will 51
required the restraining hand 47
required the unanimous vote 201
required to accompany such 223
required to accompany their 215
required to accompany these 51
required to advertise their 100
required to aggregate their 144
required to alternate their 44
required to appreciate such 41
required to appreciate their 70
required to appreciate these 50
required to arbitrate their 101
required to ascertain from 132
required to ascertain their 242
required to ascertain what 389
required to ascertain when 57
required to calculate such 47
required to calculate their 221
required to calculate these 186
required to calculate what 108
required to circulate full 129
required to circulate those 125
required to configure your 55
required to construct even 110
required to construct from 45
required to construct some 48
required to construct such 680
required to construct their 278
required to construct these 354
required to construct three 105
required to construct upon 76
required to cultivate land 45
required to cultivate their 151
required to cultivate these 72
required to designate some 53
required to designate such 59
required to designate their 123
required to determine from 187
required to determine just 173
required to determine more 537
required to determine only 166
required to determine other 47
required to determine some 69
required to determine spin 119
required to determine such 192
required to determine their 1393
required to determine these 534
required to determine those 159
required to determine upon 40
required to determine what 3088
required to determine when 856
required to determine your 90
required to digitally sign 44
required to discharge some 51
required to discharge such 434
required to discharge their 622
required to discharge these 143
required to disinfect their 43
required to dismantle their 58
required to dissociate these 44
required to distinguish among 439
required to distinguish from 50
required to distinguish such 48
required to distinguish their 55
required to distinguish these 395
required to distinguish those 47
required to distinguish what 75
required to diversify their 77
required to duplicate their 43
required to eliminate from 103
required to eliminate half 101
required to eliminate most 129
required to eliminate some 51
required to eliminate such 144
required to eliminate their 112
required to eliminate these 412
required to eliminate those 72
required to elucidate some 43
required to elucidate their 128
required to elucidate these 232
required to elucidate what 52
required to encourage more 44
required to entertain such 48
required to establish clear 71
required to establish even 144
required to establish full 84
required to establish good 109
required to establish high 68
required to establish just 166
required to establish more 426
required to establish only 188
required to establish some 214
required to establish such 1318
required to establish their 1927
required to establish these 644
required to establish those 65
required to establish three 112
required to establish true 43
required to establish what 378
required to establish your 91
required to evaporate unit 57
required to fabricate these 68
required to formulate such 85
required to formulate their 215
required to formulate these 77
required to guarantee such 50
required to guarantee their 171
required to harmonize their 94
required to implement even 89
required to implement high 43
required to implement many 120
required to implement more 155
required to implement most 123
required to implement some 219
required to implement such 1421
required to implement their 447
required to implement these 1797
required to implement those 320
required to implement what 57
required to implement your 550
required to institute such 146
required to institute suit 57
required to integrate data 45
required to integrate into 97
required to integrate such 42
required to integrate their 153
required to integrate these 236
required to intensify their 45
required to interpret data 110
required to interpret such 117
required to interpret their 250
required to interpret these 340
required to interpret what 93
required to interrupt their 87
required to introduce into 184
required to introduce more 72
required to introduce some 81
required to introduce such 127
required to introduce these 106
required to inventory their 49
required to liquidate their 154
required to modernize their 74
required to originate from 47
required to penetrate into 180
required to penetrate these 41
required to prescribe such 73
required to pronounce upon 362
required to prosecute such 50
required to prosecute their 64
required to publicize their 65
required to recognize gain 3900
required to recognize only 108
required to recognize same 81
required to recognize some 46
required to recognize such 106
required to recognize their 163
required to recognize these 142
required to recognize what 63
required to recognize when 96
required to reconcile their 153
required to reconcile these 274
required to reconcile your 41
required to reimburse their 70
required to reorganize their 73
required to repatriate their 45
required to replenish their 50
required to replicate these 47
required to represent data 175
required to represent even 54
required to represent only 146
required to represent some 45
required to represent such 121
required to represent their 191
required to represent these 246
required to represent those 80
required to reproduce from 45
required to reproduce such 91
required to reproduce their 70
required to reproduce these 95
required to reproduce what 76
required to sacrifice even 48
required to sacrifice life 43
required to sacrifice some 81
required to sacrifice their 1499
required to sacrifice your 49
required to safeguard their 113
required to segregate their 50
required to speculate upon 53
required to stabilize their 73
required to stabilize these 88
required to stimulate bone 45
required to stimulate cell 93
required to stimulate their 86
required to stimulate these 49
required to structure their 62
required to subscribe only 105
required to subscribe their 228
required to subscribe unto 42
required to subsidize their 43
required to summarize their 69
required to supervise other 52
required to supervise their 142
required to supervise these 44
required to surrender only 119
required to surrender part 56
required to surrender some 136
required to surrender such 101
required to surrender their 1978
required to surrender these 43
required to surrender what 57
required to surrender your 70
required to synthesize these 79
required to terminate such 116
required to terminate their 158
required to thoroughly clean 66
required to thoroughly test 89
required to transform data 53
required to transform from 123
required to transform into 74
required to transform such 63
required to transform their 181
required to transform these 224
required to transition from 147
required to translate data 42
required to translate from 226
required to translate into 224
required to translate such 117
required to translate their 144
required to translate these 275
required to transport food 74
required to transport sand 56
required to transport such 74
required to transport their 204
required to transport these 171
required to transport unit 57
required to undertake many 55
required to undertake more 244
required to undertake much 43
required to undertake only 46
required to undertake other 46
required to undertake some 358
required to undertake such 722
required to undertake their 153
required to undertake these 253
required to undertake work 350
required to upholster these 54
required to verbalize their 76
requires an additional cash 49
requires an additional cost 64
requires an additional data 46
requires an additional five 48
requires an additional four 143
requires an additional hour 85
requires an additional line 63
requires an additional pair 45
requires an additional rule 52
requires an additional step 2160
requires an additional term 184
requires an additional test 47
requires an additional three 305
requires an additional time 79
requires an additional word 346
requires an adversary hearing 107
requires an affidavit from 61
requires an agreement among 98
requires an alternate host 62
requires an effective means 74
requires an efficient means 75
requires an especially high 101
requires an exceedingly high 86
requires an exclusive lock 50
requires an extensive data 79
requires an extensive range 47
requires an extensive time 46
requires an extensive view 44
requires an extremely fast 62
requires an extremely fine 52
requires an extremely good 61
requires an extremely high 726
requires an extremely well 52
requires an incubation time 46
requires an inference from 53
requires an intensive care 82
requires an invitation from 55
requires an objective case 77
requires an organized plan 43
requires an overnight stay 681
requires an unusually high 257
requires no additional data 73
requires no additional fuel 61
requires no additional time 111
requires no additional work 117
requires no departure from 82
requires no discussion here 182
requires no elaborate theory 52
requires no equipment other 180
requires no permission from 62
requires no prophetic gift 80
requires no protection from 99
requires no repetition here 72
requires or justifies such 76
requires the additional data 68
requires the additional step 283
requires the additional time 41
requires the adversary hearing 66
requires the conversion from 41
requires the difficult task 72
requires the favorable vote 47
requires the objective case 161
requires the political will 559
requires the tenderest care 41
requires the transition from 120
requires the unanimous vote 170
resection is dependent upon 41
resection is indicated only 64
resection is indicated when 150
resection is performed when 55
resection of redundant skin 44
resection of vertebral body 51
resemble in appearance only 42
resemble in appearance those 236
resemble in character those 241
resemble in essentials those 41
resemble in important ways 84
resemble in principle those 60
resemble in structure those 278
resemble the ancestral form 64
resemble the automatic ones 81
resemble the permanent teeth 135
resemble the population from 83
resemble the specimens from 41
resembling in appearance those 241
resembling in character those 410
resembling in structure those 1022
resembling the appearance seen 47
resembling the discharge from 143
resembling the transition from 48
resented the aspersions cast 98
resented the attentions paid 75
resented the patronizing tone 60
resented the prominent role 46
resented the separation from 52
reserved an important role 91
reserved in introducing living 41
reserved or expressed unto 54
reserved to celebrate some 95
reserved to designate those 45
reserved to themselves full 165
reserved to themselves only 201
reserved to themselves such 45
reserved to themselves their 81
reserved to themselves when 47
reserves of ammunition were 170
reserves of anthracite coal 67
reserves of countries other 97
reserves of petroleum have 104
reserves of petroleum were 197
reserves of petroleum will 104
reserves of phosphate rock 997
reserves or protected areas 128
reserves to production ratio 1142
resident in countries other 58
resident in guatemala city 48
resident of baltimore city 71
resident of california when 71
resident or migratory fish 142
residues in processed food 85
residues of ancestral life 44
residues of chemicals used 85
residues of excitation from 47
residues of petroleum oils 124
resigned an excellent living 64
resigned as executive vice 117
resigned as president when 41
resigned the important post 52
resisted in different ways 88
resisted or irritated such 46
resisted the pressures from 114
resisted the temptation held 61
resisted the temptation when 56
resisted the transition from 73
resistor is connected from 282
resistor is connected into 72
resolute in maintaining their 284
resolute to sacrifice their 70
resolved by agreement among 61
resolved by considering what 120
resolved by determining what 51
resolved by discussion among 52
resolved by empirical means 54
resolved by nonviolent means 52
resolved by political means 499
resolved by unanimous vote 147
resolved by withdrawal from 40
resolved in different ways 1150
resolved my existence into 41
resolved on maintaining their 51
resolved or separated into 64
resolved the phenomena into 103
resolved to accompany their 103
resolved to adventure their 56
resolved to ascertain more 107
resolved to ascertain what 87
resolved to calculate upon 194
resolved to celebrate their 143
resolved to cultivate their 88
resolved to determine their 44
resolved to discharge their 135
resolved to discharge what 71
resolved to disregard these 67
resolved to encourage these 64
resolved to establish peace 56
resolved to establish such 144
resolved to establish their 216
resolved to establish there 93
resolved to establish three 43
resolved to extirpate their 43
resolved to frustrate their 71
resolved to institute some 207
resolved to intensify their 73
resolved to interrupt their 41
resolved to introduce into 245
resolved to introduce some 41
resolved to penetrate into 710
resolved to prosecute their 297
resolved to sacrifice some 130
resolved to sacrifice their 650
resolved to safeguard their 49
resolved to surrender their 96
resolved to terminate their 151
resolved to translate into 110
resolved to transport such 55
resolved to undertake nothing 71
resolved to undertake some 200
resolved to undertake such 79
resolved to vindicate their 123
resolves do resolution wrong 72
resonate in different ways 150
resorted to artificial means 151
resorted to desperate means 138
resorted to different means 90
resorted to dishonest means 51
resorted to especially when 52
resorted to jerusalem from 41
resorted to political means 85
resorted to quotations from 43
resorted to terrorist acts 72
resorted to underhand means 66
resource in different ways 206
resource is available from 127
resource is available only 115
resource is converted into 72
resource is dependent upon 97
resource is different from 74
resource is extracted from 43
resource is organized into 42
resource of eloquence upon 49
respecting the allowance made 59
respecting the conditions upon 75
respecting the different ages 44
respecting the different ways 79
respecting the gentleman whom 59
respecting the imaginary date 60
respecting the impression made 45
respecting the intrinsic worth 42
respecting the properest mode 104
respecting the territory west 52
respecting the transition from 65
respects an admirable work 143
respects an advantage over 132
respects as different from 100
respects be dependent upon 71
respects be different from 134
respects be precisely such 56
respects is different from 348
respects it proceeded from 79
respects it resembles more 47
respects it resembles other 119
respects it resembles those 46
respects it resembles your 94
respects no different from 697
respects so different from 604
respects the advantage lies 177
respects the advantage over 88
respects the conditions were 409
respects the transition from 152
responding in different ways 740
responding to challenges from 148
responding to criticism from 263
responding to different cues 41
responding to different sets 91
responding to directions from 53
responding to inquiries from 610
responding to nonverbal cues 125
responding to overtures from 83
responding to president bush 55
responding to pressures from 1239
responding to proposals from 82
responding to stressful life 42
responding to terrorist acts 146
responds in different ways 834
responds to challenges from 40
responds to criticism from 53
responds to inquiries from 473
responds to pressures from 361
response at different ages 65
response in different ways 189
response in irradiated mice 94
response is activated when 96
response is available from 59
response is converted into 138
response is dependent only 62
response is dependent upon 1381
response is different from 1094
response is different when 40
response is extremely rare 52
response is generally good 66
response is generally less 60
response is generally more 82
response is generally poor 72
response is generally seen 72
response is generally very 73
response is generated from 109
response is generated when 66
response is indicated when 64
response is inhibited when 57
response is maximally flat 72
response is precisely what 143
response is prevented from 126
response is reasonably well 41
response is separated from 50
response is sometimes seen 109
response is sometimes used 77
response is triggered when 161
response is typically seen 71
response of different areas 40
response of different cell 171
response of irradiated mice 53
response of president bush 45
response of withdrawal from 44
response to aggression from 109
response to aggression must 72
response to aggression will 44
response to allergens such 60
response to arguments from 80
response to arguments like 105
response to arguments made 50
response to arguments such 61
response to centrally acting 90
response to challenges from 731
response to challenges such 65
response to community need 325
response to conditions such 155
response to conflicts over 78
response to congestive heart 45
response to continued high 49
response to criticism from 1816
response to criticism over 154
response to critiques from 42
response to depressed mood 78
response to desperate pleas 72
response to determine what 60
response to different cues 49
response to different food 46
response to different life 144
response to different sets 195
response to different soil 95
response to different wave 125
response to difficult life 87
response to directions from 239
response to disasters such 132
response to entreaties from 85
response to esophageal acid 73
response to expressed need 93
response to extremely high 56
response to hostility from 43
response to hurricane hugo 99
response to incidents like 47
response to incidents such 60
response to influence from 56
response to inquiries from 1765
response to inquiries made 448
response to inquiries sent 42
response to invitation from 49
response to irritants such 42
response to irritation from 111
response to magnesium oral 43
response to metabolic acid 130
response to nonverbal cues 62
response to objections from 310
response to olfactory cues 47
response to opposition from 285
response to overdrive pacing 70
response to overtures from 319
response to overtures made 64
response to perceived loss 49
response to perceived need 310
response to perceived risk 100
response to perceived threat 495
response to president bill 42
response to president bush 471
response to president ford 54
response to president john 80
response to pressures from 4584
response to pressures such 47
response to proposals from 207
response to proposals made 154
response to referrals from 71
response to separation from 692
response to simulated acid 63
response to situations like 117
response to situations such 104
response to stereotype threat 49
response to stressful life 1408
response to sustained hand 102
response to telegrams from 48
response to terrorism must 114
response to terrorism will 87
response to terrorist acts 307
response to traumatic life 167
response to traumatic loss 51
response to umbilical cord 82
response to unusually high 50
response to volatiles from 134
response to widespread fears 51
response to withdrawal from 45
restated in different ways 95
restless or irritable when 226
restored by antoninus pius 137
restored by artificial means 211
restored to byzantine rule 101
restored to civilized life 192
restored to community life 73
restored to excellent health 68
restored to permanent health 51
restored to political life 110
restored to reasonable health 81
restored to spiritual health 313
restored to spiritual life 305
restored to tolerable health 107
restrain the americans from 129
restrain the appellant from 89
restrain the collector from 76
restrain the colonists from 69
restrain the commission from 281
restrain the committee from 96
restrain the companies from 66
restrain the convention from 68
restrain the defendant from 6437
restrain the directors from 438
restrain the executive from 78
restrain the mortgagee from 164
restrain the mortgagor from 130
restrain the plaintiff from 257
restrain the president from 471
restrain the purchaser from 93
restrain the reasonable soul 114
restrain the secretary from 115
restrain the sovereign from 139
restrain the unbridled fury 47
restrict my discussion here 132
restrict or eliminate their 67
restrict the defendant from 57
restrict the discussion here 480
restrict the discussion only 47
restrict the effective range 58
restrict the frequency range 199
restrict the functional form 57
resulted in additional cost 48
resulted in additional loss 56
resulted in additional work 56
resulted in agreement among 91
resulted in agreement upon 54
resulted in alienation from 130
resulted in barbarous acts 1961
resulted in conflicting data 131
resulted in conflicts among 63
resulted in conflicts over 104
resulted in congestive heart 45
resulted in continued high 40
resulted in countless deaths 91
resulted in criticism from 160
resulted in defections from 52
resulted in different ways 93
resulted in dismissal from 138
resulted in eliminating from 58
resulted in emigration from 45
resulted in excessive loss 56
resulted in excruciating pain 56
resulted in extensive areas 70
resulted in extensive loss 122
resulted in extensive media 44
resulted in extensive soil 53
resulted in extremely heavy 58
resulted in extremely high 744
resulted in extremely poor 135
resulted in increasingly more 147
resulted in introducing into 42
resulted in litigation over 51
resulted in opposition from 100
resulted in permanent cure 77
resulted in permanent good 145
resulted in permanent loss 156
resulted in pressures from 47
resulted in protection from 127
resulted in reasonably good 55
resulted in responses from 109
resulted in sentences ranging 46
resulted in separation from 183
resulted in seventeen deaths 50
resulted in suspension from 58
resulted in temporary loss 50
resulted in transfers from 49
resulted in unusually high 445
resulted in virtually nothing 42
resulted in widespread food 43
resulted in widespread land 99
resulted in widespread loss 76
resulted in widespread media 48
resulted in widespread rioting 257
resulted in widespread riots 70
resulted in widespread soil 88
resulted in withdrawal from 124
resulted of necessity from 44
retailer of television sets 42
retained an advantage over 56
retained an ascendant over 121
retained an effective veto 56
retained an important part 65
retained an important role 630
retained an influence over 231
retained an inspection over 71
retained an unaltered mien 93
retained by artificial means 72
retained in captivity during 62
retained in quotations from 62
retained or recovered their 79
retained the episcopal form 62
retained the impression made 51
retained the primitive form 75
retained the primitive type 59
retained the royalists among 88
retained the unpleasant odor 42
retaliate by restricting their 42
retarded by artificial means 47
retention in congestive heart 288
retention is dependent upon 164
retention of congestive heart 67
retention of deciduous teeth 622
retention of decomposing food 41
retention of discourse during 42
retention of knowledge from 51
retention of knowledge over 57
retention of menstrual flow 107
retention of temporary teeth 67
retirees or survivors living 56
retreated in tolerably good 48
retrieve the connection string 123
retrieve the documents from 126
retrieve the necessary data 232
retrieve the newspaper from 73
retrieve the requested data 203
retrieve the worksheet file 187
retrieving the requested data 41
returned an occasional shot 87
returned at intervals during 184
returned at intervals from 52
returned at nightfall from 57
returned by different ways 58
returned in excellent health 123
returned in reasonable time 53
returned in september from 150
returned in succession from 58
returned on horseback from 91
returned or delivered from 49
returned or delivered over 131
returned or reflected back 48
returned the completed form 105
returned the excellent young 89
returned the indignant lady 84
returned the salutation upon 68
returned the telephone call 105
returned to alexandria from 159
returned to alexandria only 44
returned to alexandria when 46
returned to allahabad from 59
returned to amsterdam from 161
returned to argentina from 81
returned to baltimore from 155
returned to barcelona from 58
returned to bucharest from 54
returned to byzantine rule 68
returned to california during 65
returned to california early 135
returned to california from 493
returned to california only 60
returned to california when 72
returned to cambridge early 194
returned to cambridge from 379
returned to cambridge late 85
returned to cambridge when 41
returned to celebrate their 100
returned to chihuahua city 81
returned to civilized life 205
returned to cleveland from 75
returned to community life 95
returned to community living 69
returned to cultivate their 115
returned to discharge their 41
returned to edinburgh along 46
returned to edinburgh from 346
returned to edinburgh when 46
returned to esmeralda once 79
returned to frankfort from 47
returned to frankfurt from 58
returned to greenwich very 117
returned to guatemala city 298
returned to guatemala from 111
returned to hollywood from 163
returned to jefferson city 283
returned to jerusalem during 63
returned to jerusalem from 1706
returned to jerusalem only 63
returned to jerusalem some 40
returned to jerusalem unto 71
returned to jerusalem were 71
returned to jerusalem when 86
returned to liverpool from 99
returned to manhattan from 76
returned to mansfield park 128
returned to melbourne from 140
returned to minnesota from 63
returned to missionary work 97
returned to nantucket from 40
returned to nashville from 111
returned to newspaper work 483
returned to nicaragua from 108
returned to palestine during 56
returned to palestine from 389
returned to palestine were 61
returned to palestine when 61
returned to parliament during 140
returned to parliament from 574
returned to parliament more 97
returned to parliament were 175
returned to parliament when 44
returned to parliament will 40
returned to periscope depth 482
returned to plantation life 40
returned to political life 1112
returned to political work 54
returned to portsmouth from 47
returned to portsmouth soon 88
returned to salisbury from 51
returned to springfield from 117
returned to stockholm from 91
returned to tennessee from 51
returned to vancouver from 50
returned to venezuela from 60
returned to whitehall from 123
returned to wisconsin from 70
returned to yugoslavia from 41
revenues in different ways 60
revenues is collected from 53
revenues is generated from 43
reveries of insatiable self 154
reversal is warranted only 52
reversal of attitudes from 40
reversal of conviction upon 61
reversal of previously held 128
reversal of priorities from 41
reversed the appellate term 42
reversion of mansfield park 110
reversion of qualified plan 72
reversion or remainder must 47
reversion to ancestral type 120
reversion to primitive type 91
reversion to primitive ways 79
reviewed an extensive body 79
reviewed the available data 673
reviewed the different ways 64
reviewed the empirical data 49
reviewed the extensive work 48
reviewed the important role 42
reviewed the pretended army 40
reviewed the published data 114
reviewed the published work 46
reviewed to ascertain their 53
reviewed to ascertain what 43
reviewed to determine their 609
reviewed to determine those 70
reviewed to determine what 616
reviewed to determine when 83
revisions of activation theory 1161
revivals of practices more 49
rewarded in different ways 140
reworked in different ways 70
rhetoric is different from 89
rhetoric of community care 328
rhetoric of fantastic slang 40
rhetoric of liberation from 57
rhetoric of president bush 92
rhetoric of substance also 51
richness of community life 110
richness of phenomena lies 45
richness of spiritual life 122
richness of television fare 50
ridicule or criticism from 42
riflemen of tennessee were 40
righteous is delivered from 75
righteous to everlasting life 88
rigidity of abdominal wall 69
romantic or passionate love 246
romantic or rhapsodic play 45
routines of classroom life 209
routines of community life 52
routines of shipboard life 59
rudeness of barbarism been 42
