raced back upstairs to 141
reason been desirous of 40
reason been divested of 48
reason been regarded as 140
reason from authority to 95
reason from generals to 52
reason from premises to 377
reason have dictated to 74
reason here assigned by 92
reason here assigned is 161
reason just mentioned the 40
reason just referred to 51
reason leads directly to 50
reason less diligent in 124
reason less inclined to 57
reason lies probably in 163
reason many students of 43
reason more agreeable to 92
reason more attention is 40
reason more inclined to 99
reason more requires to 110
reason most probably is 74
reason much attention is 56
reason must continue to 97
reason must disclaim the 66
reason must hereafter be 47
reason must probably be 61
reason must therefore be 262
reason only acquires by 62
reason poor children do 42
reason some students do 42
reason such cognition is 49
reason such evidence is 62
reason such questions as 40
reason their authority is 130
reason their presence in 55
reason their presence is 44
reason upon subjects of 130
reason very agreeable to 66
reason were assigned it 48
reason were attached to 67
reason were impaired by 68
reason were intended by 139
reason were regarded as 239
reason were supposed to 60
reason when compared to 79
reason will continue to 203
reason will instruct us 95
reason will probably be 219
rebel army assisted by 96
rebel army composed of 54
rebel flag captured by 93
rebut such evidence by 147
recur once treatment is 41
recur when treatment is 366
reeds were replaced by 48
reefs most perilous to 95
refer back directly to 125
refer even remotely to 63
refer here specially to 59
refer many patients to 58
refer more commonly to 73
refer more directly to 973
refer more narrowly to 253
refer more patients to 136
refer more probably to 40
refer more properly to 114
refer more specially to 96
refer more strictly to 51
refer most commonly to 61
refer most directly to 227
refer most probably to 105
refer most questions to 48
refer only casually to 42
refer other patients to 68
refer some patients to 80
refer such children to 100
refer such disputes to 238
refer such patients to 378
refer such petitions to 74
refer such problems to 142
refer such questions to 485
refer such requests to 158
refer such students to 66
refer their causation to 49
refer their children to 79
refer their decisions to 89
refer their disputes to 1718
refer their formation to 51
refer their patients to 2106
refer their problems to 185
refer their quarrels to 215
refer their questions to 46
refer their students to 169
refer their troubles to 62
refer these children to 132
refer these disputes to 54
refer these families to 45
refer these passages to 41
refer these patients to 517
refer these petitions to 80
refer these problems to 106
refer these questions to 200
refer these requests to 69
refer these students to 124
refer these symptoms to 60
refer those desirous of 174
refer those patients to 47
refer when describing the 47
refer when discussing the 113
refer your attention to 108
refer your audience to 48
refer your business to 58
refer your lordship to 1706
refer your patients to 72
refer your questions to 41
refer your students to 217
region also consists of 57
region also contains an 102
region also contains the 496
region also included the 55
region also includes the 533
region also increases the 71
region also produced the 42
region also provided the 42
region also provides an 42
region also provides the 63
region also resulted in 55
region from illinois to 51
region from labrador to 66
region from maryland to 134
region from nebraska to 57
region from northwest to 56
region from november to 46
region from pakistan to 41
region from portugal to 58
region from southwest to 55
region gene products in 125
region gene products on 138
region gene segments in 51
region give evidence of 43
region have accepted the 67
region have affected the 41
region have combined to 64
region have embarked on 117
region have followed the 42
region have increased by 67
region have increased in 93
region have increased the 60
region have occurred in 47
region have provided the 43
region have ratified the 52
region have resorted to 52
region have resulted in 397
region having attested in 67
region here referred to 83
region just adjacent to 91
region just posterior to 385
region just proximal to 132
region just referred to 224
region just underneath the 46
region least affected by 213
region lies adjacent to 80
region lies entirely in 79
region made possible by 48
region many hundreds of 46
region many thousands of 71
region most affected by 1174
region most involved in 42
region much affected by 45
region must consider the 54
region must continue to 113
region must therefore be 314
region once occupied by 326
region over thousands of 70
region show evidence of 61
region some hundreds of 44
region were affected by 206
region were assigned to 162
region were attacked by 41
region were believed to 48
region were compared to 44
region were composed of 66
region were confined to 83
region were deprived of 47
region were designed to 57
region were detected by 57
region were directed to 73
region were employed in 96
region were examined by 45
region were examined in 67
region were expected to 147
region were followed by 84
region were governed by 84
region were included in 281
region were indented by 58
region were involved in 215
region were observed by 46
region were observed in 127
region were observed to 77
region were obtained by 195
region were obtained in 77
region were occupied by 216
region were prepared by 56
region were prepared to 93
region were probably the 91
region were produced by 85
region were produced in 44
region were provided by 82
region were recorded by 41
region were recorded in 43
region were referred to 117
region were regarded as 222
region were remnants of 66
region were replaced by 149
region were reported by 112
region were reported in 58
region were reported to 147
region were required to 156
region were selected as 46
region were selected to 59
region were supposed to 86
region were unlikely to 51
region when compared to 395
region will continue to 2310
region will indicate the 46
region will probably be 263
region will therefore be 171
reign gave symptoms of 77
reign must therefore be 49
reign there occurred the 95
reign were achieved by 98
reign were darkened by 85
reign were designed to 53
reign were destined to 41
reign were directed to 54
reign were employed in 110
reign were followed by 74
reign were occupied by 158
reign were occupied in 227
reign were promised to 140
reign were rendered as 71
reign were troubled by 168
reins also instruct me 433
reins were attached to 122
reins were fastened to 55
relax into laughter at 51
relax their attention to 94
relax their energies in 45
relax their exertions in 105
relax their exertions to 141
relax their pressure on 221
relax your energies in 44
relay their messages to 123
relay these impulses to 53
relay your concerns to 47
relying more directly on 49
relying upon evidence of 40
remit their payments to 60
remit their receipts to 41
remit your subjects in 44
renal acid excretion in 169
renal acid excretion is 89
renal vein receives the 116
rending their garments in 126
renew their activity in 78
renew their assaults as 110
renew their assaults on 47
renew their attempts at 109
renew their attempts on 40
renew their attempts to 370
renew their attention to 53
renew their covenant of 70
renew their emphasis on 47
renew their exertions in 44
renew their exertions to 72
renew their fidelity to 91
renew their interest in 691
renew their licenses in 51
renew their licenses to 65
renew their memories of 48
renew their pressure on 51
renew their promises of 52
renew their promises to 44
renew their requests to 74
renew their supplies of 164
renew your interest in 133
renew your passport by 101
renting their property to 69
rents from property in 75
rents have increased by 100
rents have increased in 61
rents made possible by 86
rents were adjusted to 45
rents were assigned to 84
rents were captured by 57
rents were demanded of 41
rents were expected to 103
rents were included in 57
rents were increased by 135
rents were increased to 69
rents were received by 144
rents were received in 92
rents were regarded as 161
rents were remitted to 41
rents were required to 46
rents were reserved in 156
rents were reserved on 44
rents were supposed to 73
rents will continue to 120
repay sums borrowed by 51
repay their kindness by 225
repay their kindness in 55
repay their kindness to 66
repay your attention by 54
repay your courtesy by 57
repay your kindness by 238
repay your kindness in 183
repay your kindness to 297
repeal made nugatory by 41
repeal other statutes of 66
repeal such statutes as 81
repeat past patterns of 62
repeat some passages in 69
repeat some repartee of 62
repeat such passages as 291
repeat their attempts to 70
repeat their mistakes in 67
repeat their mistakes of 69
repeat their questions in 45
repeat their questions to 49
repeat these mistakes in 60
repeat those mistakes in 40
repeat unit consisting of 115
repeat unit consists of 255
repeat what happened in 238
repeat what happened to 121
repel such attempts in 64
reply card inserted in 69
reply drew attention to 47
reply from washington to 62
reply have received the 41
reply only increased the 140
reply went straight to 43
reply were received to 101
reply will indicate the 51
reply will probably be 400
reset your computer to 82
resting cell membrane is 219
resting cell membrane to 58
resting their argument on 117
resting their decisions on 43
resting their foreheads on 139
resting their forepaws on 53
resting upon evidence of 57
resting upon supports at 86
rests more directly on 96
rests more securely on 352
rests more squarely on 62
rests most securely on 250
rests some affection on 51
rests upon analysis of 137
rests upon concepts of 59
rests upon detection of 141
rests upon evidence of 596
rests upon thousands of 101
rests upon triumphs of 40
reveal clear evidence of 257
reveal clear patterns of 69
reveal early concepts of 79
reveal great variations in 40
reveal many elements of 49
reveal many examples of 295
reveal more concerning the 139
reveal more directly the 66
reveal more evidence of 189
reveal more examples of 56
reveal more interest in 66
reveal more strikingly the 43
reveal most strikingly the 46
reveal much concerning the 896
reveal much evidence of 143
reveal much interest in 66
reveal nothing concerning the 167
reveal other evidence of 87
reveal other examples of 110
reveal some elements of 107
reveal some evidence of 360
reveal some glimpses of 57
reveal some interest in 44
reveal some patterns of 46
reveal some variations in 40
reveal such problems as 139
reveal their affinity to 52
reveal their attempts to 61
reveal their attitude to 73
reveal their capacity to 105
reveal their condition to 72
reveal their contents to 127
reveal their identity as 308
reveal their identity by 88
reveal their identity in 134
reveal their identity or 109
reveal their identity to 358
reveal their intention of 42
reveal their intention to 115
reveal their interest in 270
reveal their positions by 72
reveal their positions on 79
reveal their positions to 78
reveal their presence as 173
reveal their presence at 64
reveal their presence by 1113
reveal their presence in 773
reveal their presence on 58
reveal their presence to 488
reveal their problems to 134
reveal their relations to 63
reveal their response to 44
reveal their tendency to 73
reveal what happened at 44
reveal what happened in 183
reveal what happened to 462
reveal wide variations in 277
reveal your identity go 99
reveal your identity to 173
reveal your interest in 55
reveal your password to 69
reveal your presence to 95
rhythm must therefore be 57
rider came violently to 78
rider least expected it 82
rides from strangers or 47
rides into eternity on 90
ridge just northwest of 42
ridge just posterior to 63
ridge leading directly to 47
ridge rising abruptly in 41
ridge runs parallel to 276
ridge some distance to 71
ridge were occupied by 45
rifle fire directed at 91
rifle fire followed by 45
rifle from shoulder to 67
rifle pits occupied by 72
rifle shot followed by 53
right also extended to 43
right also includes the 241
right among citizens in 53
right angle opposite the 167
right angle parallel to 46
right angle relative to 137
right back upstairs to 106
right bank consists of 61
right bank opposite the 226
right bank opposite to 111
right been suffered to 51
right down alongside the 102
right foot alongside the 74
right foot contacts the 93
right foot directly in 93
right foot directly to 52
right foot followed by 128
right foot opposite the 76
right foot opposite to 90
right foot parallel to 150
right foot slightly in 210
right foot slightly to 126
right from decisions of 79
right from exercising it 120
right great scarcity of 106
right half contains the 46
right half controls the 60
right hand alongside the 58
right hand attached to 43
right hand attempting to 47
right hand boundary of 188
right hand branches of 40
right hand buttoned up 52
right hand caressed the 137
right hand caresses the 48
right hand clenched in 194
right hand clenched on 261
right hand clenched the 70
right hand clutched an 42
right hand clutched at 142
right hand clutched the 461
right hand clutches the 93
right hand concealed in 61
right hand consists of 48
right hand contacts the 130
right hand containing the 98
right hand contains the 68
right hand controls the 280
right hand delivers me 68
right hand directly in 92
right hand directly on 44
right hand displays the 215
right hand disposes of 44
right hand downward in 96
right hand elevated the 55
right hand embraced me 337
right hand embraces me 278
right hand encircling the 61
right hand exhibits the 72
right hand extended as 442
right hand extended in 737
right hand extended on 41
right hand extended to 419
right hand followed by 191
right hand followed the 50
right hand indicate the 102
right hand indicating the 50
right hand inserted in 104
right hand launched it 51
right hand occupies the 63
right hand operates the 171
right hand opposite the 96
right hand opposite to 72
right hand overlaps the 179
right hand palpates the 88
right hand parallel to 146
right hand pavement at 91
right hand performs the 120
right hand presents the 71
right hand pretends to 63
right hand produces the 46
right hand provides the 83
right hand quadrant of 358
right hand receives the 52
right hand relative to 60
right hand remained in 100
right hand remained on 70
right hand scratching the 45
right hand separate the 41
right hand shoulder of 82
right hand slightly as 42
right hand slightly in 82
right hand slightly to 99
right hand squeezed the 83
right hand straight up 356
right hand suggests the 47
right hand supporting the 301
right hand supports me 111
right hand supports the 630
right hand sustains me 125
right hand trembled as 96
right hand underneath the 283
right hand uplifted in 414
right hand uplifted to 71
right hand upraised in 178
right hand upraised to 63
right hand whenever he 82
right have enhanced the 95
right heart chambers is 56
right heart chambers or 86
right heart receives the 50
right here asserted is 82
right ideas somewhat in 59
right into questions of 90
right leads directly to 106
right line connecting the 84
right line parallel to 856
right made definite by 196
right main bronchus at 120
right main bronchus by 65
right main bronchus in 110
right main bronchus is 929
right main bronchus of 55
right main bronchus or 105
right main bronchus to 160
right most essential to 43
right must therefore be 407
right only extended to 60
right only relative to 43
right over property of 836
right palm supporting the 48
right pane contains the 153
right pane displays the 731
right part contains the 48
right side adjacent to 89
right side compared to 65
right side consisting of 48
right side consists of 241
right side containing the 57
right side contains the 359
right side controls the 138
right side displays the 234
right side followed by 94
right side includes the 67
right side indicate the 164
right side involves the 73
right side opposite the 206
right side opposite to 44
right side parallel to 50
right side possible in 94
right side posterior to 45
right side presents the 82
right side provides the 54
right side receives the 137
right side reflects the 52
right side relative to 50
right side underneath the 82
right there alongside of 53
right there alongside the 117
right thigh parallel to 60
right time relative to 62
right turn followed by 55
right upon condition of 60
right well deserved it 49
right were admitted or 57
right were advanced to 48
right were attacked by 91
right were confined to 118
right were entitled to 210
right were expected to 96
right were involved in 40
right were obtained by 133
right were occupied by 181
right were prepared to 46
right were produced by 50
right were replaced by 113
right were resisted by 135
right what happened to 44
right when compared to 216
right when prompted by 212
right will continue to 512
right will probably be 158
right will therefore be 101
rigid body attached to 147
rigid body composed of 89
rigid body consisting of 130
rigid body consists of 275
rigid body dynamics in 70
rigid body dynamics is 67
rigid body dynamics of 121
rigid body equations of 135
rigid body movement of 167
rigid body parallel to 168
rigid body referred to 74
rigid body relative to 582
rigid body rotations of 156
rigid time schedule is 49
rigid time schedule of 66
rigid when compared to 93
rigor those precepts of 91
ripen from december to 89
ripen from february to 137
ripen from november to 223
risen from breakfast in 57
risen from eighteen to 58
risen from fourteen to 78
risen from nineteen to 53
risen from savagery to 85
risen into eminence by 141
risen into practice at 144
risen only slightly in 229
risen only slightly to 159
risen some hundreds of 41
rises from thousands of 122
rises from underneath the 84
rises have occurred in 59
rises into passages of 57
rises only slightly as 118
rises only slightly in 128
rises some hundreds of 75
rises very abruptly to 249
rises very sensibly in 183
rises were followed by 41
rises were observed in 59
rises were recorded in 92
risings were reported in 45
risking their fortunes in 78
risking their property in 68
risks from exposure to 3052
risks have increased in 54
risks have resulted in 44
risks must therefore be 66
risks were attached to 55
risks were increased by 77
risks were incurred in 49
risks were inherent in 175
risks were involved in 934
risks were observed in 50
risks when compared to 82
risks will continue to 188
risks will probably be 42
risky when compared to 41
rites have survived in 55
rites were attended by 111
rites were believed to 143
rites were confined to 99
rites were designed to 224
rites were directed to 41
rites were essential to 40
rites were followed by 94
rites were intended to 222
rites were observed at 78
rites were observed by 121
rites were observed in 293
rites were observed on 104
rites were regarded as 335
rites were replaced by 69
rites were supposed to 159
rival once fastened on 43
rival those produced by 160
river bank adjacent to 71
river bank opposite the 678
river bank opposite to 130
river from calcutta to 60
river from continuing the 131
river from hartford to 51
river from khartoum to 44
river from missouri to 42
river from opposite the 44
river from richmond to 63
river from savannah in 55
river from washington to 41
river have resulted in 123
river here referred to 53
river into thousands of 109
river just opposite the 221
river just opposite to 87
river lies shimmering in 59
river made possible the 43
river many hundreds of 42
river must continue to 48
river must therefore be 56
river runs alongside the 49
river runs parallel to 199
river some distance to 188
river some distance up 118
river some hundreds of 116
river three quarters of 117
river went directly on 54
river were attacked by 74
river were bordered by 43
river were captured by 62
river were defended by 60
river were directed to 45
river were hundreds of 63
river were included in 43
river were occupied by 221
river were regarded as 143
river were replaced by 56
river were required to 88
river were supposed to 70
river will continue to 258
river will probably be 140
rivet more forcibly the 75
rivet more securely the 53
rivet their attention on 707
rivet their attention to 92
rivet your attention on 166
rivet your attention to 72
roads from brussels to 62
roads from damascus to 62
roads from richmond to 61
roads from washington to 47
roads have increased the 78
roads have remained in 64
roads have rendered the 58
roads have replaced the 95
roads have resulted in 60
roads leading directly to 170
roads leading westward to 45
roads less traveled by 41
roads made possible the 170
roads made slippery by 48
roads make possible the 50
roads must continue to 40
roads were actually in 72
roads were bordered by 206
roads were confined to 104
roads were dangerous in 53
roads were dangerous on 44
roads were dangerous to 42
roads were designed to 296
roads were destined to 53
roads were directed to 86
roads were entitled to 81
roads were essential to 92
roads were expected to 164
roads were extended to 103
roads were financed by 82
roads were followed by 53
roads were improved by 121
roads were improved in 192
roads were improved or 48
roads were improved to 128
roads were included in 109
roads were infested by 355
roads were intended to 186
roads were occupied by 149
roads were operated as 41
roads were operated by 95
roads were passable by 54
roads were passable in 77
roads were provided to 44
roads were regarded as 222
roads were repaired as 119
roads were repaired by 91
roads were repaired in 42
roads were replaced by 120
roads were reported to 139
roads were required to 234
roads were returned to 307
roads were supposed to 243
roads were traveled by 50
roads were upgraded to 43
roads will continue to 211
roads will probably be 102
roaming user profiles on 55
roaring fire crackled in 83
roaring their approval of 43
roast beef sandwich at 227
roast beef sandwich in 295
roast beef sandwich is 135
roast beef sandwich on 607
roast beef sandwich or 205
roast beef sandwich to 85
roast beef smothered in 41
roast till puckered up 307
robbing their children of 132
robbing your children of 55
robes were purified by 46
robes were replaced by 61
robot will continue to 81
rocking back slightly on 59
rocking life imparted by 416
rocks also underlie the 43
rocks give evidence of 96
rocks have intruded the 63
rocks have resulted in 56
rocks have suffered in 44
rocks here referred to 99
rocks many hundreds of 65
rocks must therefore be 71
rocks over hundreds of 109
rocks over thousands of 45
rocks rest directly on 187
rocks rise straight up 41
rocks rising hundreds of 42
rocks runs parallel to 68
rocks seem softened in 45
rocks show evidence of 455
rocks some hundreds of 66
rocks were affected by 305
rocks were assigned to 76
rocks were believed to 273
rocks were composed of 149
rocks were deformed by 76
rocks were deformed in 71
rocks were embedded in 54
rocks were examined in 87
rocks were followed by 47
rocks were included in 72
rocks were intruded as 43
rocks were intruded at 53
rocks were intruded by 463
rocks were intruded in 74
rocks were involved in 199
rocks were observed by 45
rocks were observed in 135
rocks were observed to 96
rocks were overlain by 43
rocks were permeated by 51
rocks were produced by 234
rocks were produced in 55
rocks were referred to 104
rocks were regarded as 247
rocks were regarded by 47
rocks were replaced by 54
rocks were reported by 41
rocks were returned to 50
rocks were sensible to 53
rocks were slippery as 44
rocks were supposed to 201
rocks were uplifted to 47
rocks will continue to 60
rocks will probably be 62
rocks will therefore be 64
rocky mass resembling the 40
rocky soil resisted the 98
roles have affected the 40
roles have expanded to 70
roles have included the 84
roles have resulted in 85
roles made possible by 45
roles must therefore be 51
roles once assigned to 50
roles once occupied by 53
roles were affected by 51
roles were allotted to 61
roles were ascribed to 55
roles were assigned by 91
roles were assigned in 50
roles were assigned on 59
roles were assigned to 715
roles were combined in 105
roles were confined to 149
roles were designed to 86
roles were essential to 69
roles were expected to 71
roles were followed by 42
roles were included in 45
roles were occupied by 99
roles were regarded as 139
roles were reversed as 357
roles were reversed at 47
roles were reversed he 51
roles were reversed in 712
roles were supposed to 80
roles when compared to 43
roles will continue to 420
roles will probably be 44
rolling away displays the 44
rolling mill consists of 181
rolling mill operation is 94
rolls were prepared by 48
rolls were prepared in 119
rolls were replaced by 48
rolls were required to 43
rolls will continue to 65
roofs some distance to 136
roofs were composed of 89
roofs were designed to 76
roofs were probably of 52
roofs were replaced by 273
roofs were stripped of 63
rooms have terraces or 60
rooms once occupied by 708
rooms open directly on 73
rooms were adjacent to 162
rooms were allotted to 357
rooms were assigned to 570
rooms were attached to 166
rooms were besieged by 101
rooms were combined to 46
rooms were composed of 41
rooms were designed as 169
rooms were designed by 162
rooms were designed in 76
rooms were designed to 484
rooms were enclosed by 74
rooms were expected to 78
rooms were finished in 262
rooms were included in 158
rooms were intended to 176
rooms were obtained in 61
rooms were occupied as 113
rooms were occupied at 106
rooms were occupied by 2390
rooms were occupied in 99
rooms were occupied on 46
rooms were probably the 45
rooms were provided at 102
rooms were provided by 118
rooms were provided in 362
rooms were provided on 101
rooms were provided to 59
rooms were referred to 59
rooms were regarded as 111
rooms were replaced by 96
rooms were required to 126
rooms were restored to 87
rooms were situated at 50
rooms were situated in 187
rooms were situated on 186
rooms were stripped of 111
rooms were supplied by 52
rooms were supposed to 210
rooms were tenanted by 43
rooms were utilized as 40
rooms will continue to 54
rooms will probably be 108
roots back thousands of 55
roots grow downward in 40
roots must therefore be 58
roots were anchored in 139
roots were attached to 44
roots were believed to 53
roots were concealed in 172
roots were confined to 100
roots were cultured in 81
roots were embedded in 323
roots were examined in 46
roots were grounded in 115
roots were imbedded in 95
roots were immersed in 643
roots were observed in 141
roots were observed to 117
roots were obtained by 77
roots were obtained in 135
roots were produced in 267
roots were produced on 47
roots were regarded as 92
roots were required to 40
roots were supposed to 128
roots when compared to 74
roots will continue to 305
roots will probably be 73
ropes were attached at 51
ropes were attached to 1226
ropes were expected to 47
ropes were fastened at 50
ropes were fastened to 603
ropes were replaced by 70
ropes were supplied by 58
roses were beautiful to 97
roses were blossoming in 51
roses were supposed to 68
roses will continue to 47
rotor time constant is 94
rotor were designed to 61
rotor will continue to 186
rotting wood acquired the 92
rough cost estimate of 55
rough when compared to 62
rough work involved in 41
round bone connects the 64
round cape farewell to 70
round cell sarcomas of 54
round eyes suddenly as 79
round face puckered up 46
round from darkness to 169
round just opposite the 191
round lake michigan to 133
round like children at 83
round lord falkland at 269
round nest composed of 98
round soon restored the 188
round such questions as 147
round their foreheads to 110
round their prospect as 40
round their quarters to 58
round their vehicles in 82
round these problems by 56
round these problems is 120
round three quarters of 238
round trip distance is 103
round trip distance of 281
round trip distance to 86
round were beautiful as 69
round what remained of 61
rouse good citizens to 41
rouse into activity the 188
rouse much enthusiasm in 65
rouse much interest in 74
rouse some interest in 52
rouse their attention to 91
rouse their enthusiasm by 49
rouse their interest in 231
rouse your attention to 45
rousing into activity the 87
rousing their interest in 65
route also followed by 50
route ever followed by 43
route from aberdeen to 89
route from acapulco to 195
route from adelaide to 206
route from anywhere to 43
route from archangel to 80
route from arkansas to 54
route from atlantic to 115
route from auckland to 79
route from australia to 663
route from babylonia to 88
route from barbados to 47
route from belgrade to 128
route from bethlehem to 46
route from birmingham to 177
route from bismarck to 73
route from brisbane to 106
route from brussels to 153
route from budapest to 75
route from calcutta to 601
route from capetown to 93
route from cheyenne to 78
route from colorado to 41
route from columbus to 101
route from damascus to 1157
route from downtown to 62
route from edmonton to 186
route from entrance to 76
route from flanders to 69
route from florence to 198
route from freetown to 48
route from grenoble to 51
route from hartford to 77
route from honolulu to 232
route from illinois to 68
route from indonesia to 43
route from istanbul to 153
route from kandahar to 111
route from kathmandu to 88
route from kentucky to 91
route from khartoum to 71
route from limerick to 61
route from macedonia to 47
route from manchuria to 69
route from maryland to 53
route from medellin to 42
route from michigan to 46
route from missouri to 409
route from murmansk to 57
route from nagasaki to 83
route from novgorod to 80
route from pakistan to 82
route from peshawar to 112
route from portland to 346
route from portugal to 245
route from prisoner of 43
route from producer to 247
route from reactants to 66
route from richmond to 401
route from savannah to 157
route from scotland to 123
route from srinagar to 117
route from stimulus to 59
route from syracuse to 40
route from tashkent to 51
route from tientsin to 57
route from timbuktu to 52
route from toulouse to 80
route from trinidad to 118
route from veracruz to 161
route from washington to 907
route from washington via 91
route from wellington to 81
route from wilmington to 43
route from winnipeg to 148
route from yokohama to 112
route from zanzibar to 80
route leading directly to 89
route leads directly to 86
route made possible by 54
route must therefore be 52
route once followed by 46
route once traveled by 45
route pike followed the 41
route runs parallel to 160
route were occupied by 61
route were required to 88
route will continue to 116
route will probably be 162
routing slip attached to 106
rowed some distance up 216
royal army advanced in 62
royal army advanced on 50
royal army advanced to 118
royal army amounted to 41
royal army encamped at 125
royal army occupied the 43
royal army remained at 46
royal army retreated to 57
royal army returned to 48
royal fifth amounted to 67
royal hand valiantly to 73
royal pair remained in 40
royal pair returned to 111
royal writ directed to 75
royal writ enjoined the 73
rubbing their foreheads in 59
rubbing their foreheads on 56
ruddy from exposure to 41
ruddy from football or 84
ruining their families by 40
ruining their fortunes by 41
ruining your progress in 53
ruins give evidence of 63
ruins were occupied by 85
ruins were produced by 45
ruled from damascus by 60
ruled over hundreds of 81
ruled over physical as 43
ruled over thousands of 113
ruled their colonies in 50
ruled their subjects by 41
ruled till recently by 40
ruled what remained of 52
ruler pays attention to 75
ruler will confound the 113
ruler will regulate the 133
rules also authorize the 43
rules also describe the 49
rules also indicate the 48
rules also prohibit the 114
rules also regulate the 80
rules also required the 45
rules also restrict the 78
rules from examples is 50
rules from examples of 78
rules from expressing an 116
rules have affected the 69
rules have directed the 42
rules have governed the 84
rules have increased the 74
rules have occurred in 40
rules have provided the 45
rules have received the 100
rules have remained in 46
rules have remained the 55
rules have replaced the 43
rules have resulted in 261
rules into practice in 55
rules just referred to 129
rules made pursuant to 532
rules make explicit the 45
rules make possible the 71
rules must continue to 56
rules must therefore be 326
rules over hundreds of 44
rules seem designed to 65
rules seem unlikely to 41
rules vary somewhat in 45
rules were accepted as 99
rules were accepted by 238
rules were adequate to 52
rules were adjusted to 63
rules were affected by 40
rules were approved by 581
rules were approved in 72
rules were attended to 43
rules were believed to 70
rules were codified by 83
rules were codified in 239
rules were compiled by 61
rules were confined to 44
rules were contrary to 123
rules were declared to 55
rules were designed by 63
rules were designed in 111
rules were designed to 2971
rules were dictated by 93
rules were directed at 68
rules were directed to 53
rules were embedded in 52
rules were embodied in 310
rules were employed in 79
rules were employed to 72
rules were enforced as 83
rules were enforced at 43
rules were enforced by 595
rules were enforced in 180
rules were enforced on 43
rules were enforced to 117
rules were essential to 81
rules were examined in 43
rules were expanded to 97
rules were expected to 262
rules were extended in 44
rules were extended to 494
rules were followed as 126
rules were followed by 487
rules were followed in 1056
rules were followed or 43
rules were followed to 87
rules were grounded in 41
rules were implicit in 43
rules were included in 325
rules were inserted in 52
rules were inspired by 89
rules were intended as 125
rules were intended to 1739
rules were invented by 64
rules were invented to 78
rules were involved in 66
rules were modified by 196
rules were modified in 240
rules were modified so 198
rules were modified to 448
rules were observed as 95
rules were observed at 74
rules were observed by 252
rules were observed in 1079
rules were observed the 40
rules were observed to 50
rules were obtained by 81
rules were prepared by 143
rules were prepared to 40
rules were prompted by 40
rules were proposed by 103
rules were proposed in 149
rules were proposed to 135
rules were provided by 84
rules were provided in 61
rules were provided to 52
rules were punished by 203
rules were referred to 140
rules were regarded as 714
rules were regarded by 45
rules were rejected by 93
rules were replaced by 231
rules were required to 354
rules were reversed in 45
rules were supposed to 497
rules when approved by 90
rules when attempting to 47
rules when compared to 44
rules will actually be 48
rules will continue in 139
rules will continue to 973
rules will generate the 91
rules will hereafter be 98
rules will minimize the 156
rules will normally be 66
rules will probably be 259
rules will therefore be 216
rulings have resulted in 87
rulings upon questions of 98
rulings were accepted by 56
rulings were followed by 45
rulings were intended to 56
rulings were modified by 45
rulings were reversed by 58
rulings will continue to 41
runes were supposed to 52
running along parallel to 201
running away whenever he 41
running back hundreds of 42
running back upstairs to 70
running down alongside the 61
running down parallel to 79
running down reserves or 96
running five branches in 57
running from activity to 46
running from archangel to 71
running from basement to 89
running from birmingham to 48
running from broadway to 130
running from calcutta to 168
running from columbus to 41
running from concrete to 40
running from crevices in 128
running from damascus to 110
running from december to 50
running from downtown to 111
running from february to 90
running from florence to 50
running from inflation to 79
running from midnight to 140
running from mountain to 63
running from negative to 42
running from northwest to 926
running from november to 114
running from portland to 103
running from richmond to 127
running from shoulder to 325
running from southwest to 599
running from underneath the 50
running from washington to 216
running from whatever it 53
running from wherever he 53
running from wilmington to 61
running huge deficits in 42
running into excesses of 43
running into extremes of 48
running into extremes on 46
running into hundreds of 8005
running into hundreds or 138
running into problems as 40
running into problems in 141
running into problems of 285
running into thousands of 5015
running into thousands or 50
running many hundreds of 50
running many programs at 42
running more directly to 72
running slow compared to 75
running some distance in 46
running some distance to 57
running some distance up 49
running some hundreds of 95
running their business as 137
running their business at 59
running their business in 122
running their business on 91
running these programs on 61
running three quarters of 67
running time analysis of 121
running time required by 186
running time required to 312
running what amounted to 241
running will continue to 88
running your business as 236
running your business in 94
running your business is 71
running your business on 87
running your business or 43
running your business to 62
rural areas adjacent to 594
rural areas affected by 299
rural areas amounted to 163
rural areas compared to 1060
rural areas consisting of 73
rural areas consists of 183
rural areas continue to 996
rural areas declined by 84
rural areas declined in 43
rural areas decreased by 43
rural areas depended on 229
rural areas followed by 65
rural areas followed the 55
rural areas included in 95
rural areas increased by 231
rural areas increased in 47
rural areas increased the 77
rural areas increased to 53
rural areas increases the 92
rural areas migrated to 135
rural areas occupied by 80
rural areas occurred in 75
rural areas provided the 103
rural areas reflects the 96
rural areas relative to 284
rural areas remained in 129
rural areas remained the 52
rural areas requires the 67
rural areas resulted in 269
rural areas suffered the 49
rural bank branches in 72
rural farm families in 177
rural free delivery by 65
rural free delivery in 429
rural free delivery is 117
rural free delivery of 1109
rural free delivery to 108
rural health problems in 58
rural health programs in 80
rural health services by 48
rural health services in 543
rural health services is 132
rural health services to 107
rural land adjacent to 45
rural life centered on 46
rural life movement in 70
rural mail carriers at 45
rural mail carriers in 80
rural mail delivery in 53
rural mail delivery to 42
rural north carolina as 44
rural north carolina in 181
rural north carolina to 106
rural poor continue to 152
rural poor families to 51
rural poor migrated to 54
rural post proposed by 45
rural road projects in 62
rural south carolina in 98
rural south carolina to 67
rural union movement in 56
ruses were employed to 78
ruses were resorted to 56
rushing into extremes of 59
