rabbit by transferring sexed 71
result in substantial yield 107
result in successful change 43
result in successful learning 172
result in sufficient change 42
result in sufficient savings 91
result in systematic biases 122
result in systematic error 112
result in territorial gains 99
result in therapeutic blood 40
result in therapeutic change 115
result in transaction costs 121
result in tremendous savings 402
result in tremendous waste 104
result in unbalanced growth 88
result in unintended prize 665
result is exponential growth 41
result is remarkable since 62
result is remarkably close 67
result is summarized below 178
result is surprisingly close 94
result is unexpected since 77
result of abnormally large 54
result of abnormally rapid 44
result of accidental falls 119
result of accidental fires 52
result of activities which 172
result of activities within 86
result of aggressive action 83
result of analytical error 44
result of assistance given 65
result of associations which 41
result of associative learning 301
result of assumptions about 116
result of assurances given 45
result of calculation based 42
result of capitalist greed 51
result of capitalist growth 46
result of capitalist social 45
result of chromosome breaks 97
result of collective action 1117
result of collective human 171
result of collective labor 67
result of collective learning 48
result of collective thinking 119
result of competition rather 51
result of competition which 48
result of competition within 148
result of competition would 42
result of complaints about 284
result of complaints filed 65
result of conclusions based 44
result of conclusions drawn 119
result of constantly changing 115
result of consummate skill 44
result of contiguous spread 134
result of continuous action 131
result of continuous growth 154
result of continuous human 42
result of continuous study 88
result of convictions which 52
result of corrective action 83
result of cumulative learning 53
result of deliberate action 773
result of deliberate fraud 136
result of deliberate human 977
result of deliberate plans 55
result of deliberate royal 90
result of deliberate search 116
result of deliberate social 86
result of deliberate state 259
result of deliberate study 119
result of deliberate teaching 42
result of deliberate thinking 85
result of democratic feeling 184
result of deteriorating terms 77
result of diminished blood 326
result of diminished renal 71
result of discursive thinking 42
result of discussions about 132
result of discussions which 235
result of discussions within 121
result of dislocation motion 75
result of disordered brain 68
result of efficiency gains 97
result of electrical action 235
result of electrical noise 45
result of employment growth 54
result of exhaustive study 102
result of exhaustive tests 112
result of expediency rather 67
result of experience alone 375
result of experience rather 304
result of experience under 116
result of experience which 210
result of experience within 47
result of experiment shows 142
result of exponential growth 161
result of government action 1895
result of government funding 226
result of government price 245
result of greenhouse gases 83
result of greenhouse warming 208
result of hemorrhage within 56
result of hereditary taint 81
result of historical change 232
result of historical growth 220
result of historical rather 40
result of historical study 195
result of immigration rather 43
result of immigration which 59
result of impersonal social 49
result of inadequate blood 646
result of inadequate cleaning 119
result of inadequate feeding 104
result of inadequate fluid 167
result of inadequate funding 487
result of inadequate funds 84
result of inadequate housing 52
result of inadequate learning 41
result of inadequate power 48
result of inadequate sleep 54
result of inadequate social 154
result of inadequate staff 80
result of inadequate study 50
result of inadequate teaching 116
result of inadequate testing 137
result of inadequate water 213
result of incidental learning 123
result of incomplete burning 125
result of incomplete filling 127
result of incomplete fusion 194
result of individual action 987
result of individual greed 55
result of individual growth 45
result of individual human 278
result of individual labor 120
result of individual learning 277
result of individual merit 84
result of individual moral 180
result of individual needs 46
result of individual rather 62
result of individual skill 52
result of individual study 675
result of individual taste 79
result of individual thinking 95
result of individual wills 78
result of inevitable social 41
result of inferences drawn 63
result of influences which 307
result of information about 185
result of information given 536
result of information sharing 89
result of information which 265
result of initiatives taken 1179
result of inspiration rather 41
result of intentional action 423
result of intentional human 102
result of interaction within 80
result of laboratory error 86
result of laboratory testing 99
result of laboratory tests 577
result of legislation which 188
result of management action 104
result of measurement error 729
result of mechanical action 407
result of mechanical force 103
result of mechanical loading 54
result of mechanical motion 43
result of mechanical rather 45
result of mechanical shearing 44
result of mechanical shock 58
result of mechanical skill 74
result of mechanical working 100
result of mechanisms which 55
result of mechanized farming 48
result of meritorious deeds 75
result of metastatic spread 300
result of misfortune rather 78
result of negligence rather 66
result of negotiations about 43
result of negotiations begun 105
result of negotiations under 61
result of negotiations which 395
result of negotiations within 67
result of negotiations would 133
result of observable value 53
result of observation rather 76
result of observation which 54
result of observation would 57
result of obstructed labor 55
result of oppressive social 42
result of particular forms 59
result of particular kinds 113
result of particular local 78
result of particular social 217
result of perceptual learning 84
result of peripheral nerve 480
result of prejudices which 54
result of principles which 154
result of productive labor 78
result of protracted labor 47
result of purposeful action 273
result of purposeful human 82
result of radioactive decay 1970
result of reciprocal action 118
result of reciprocal trade 42
result of reflective thinking 239
result of refractive index 45
result of regulatory action 77
result of relatively brief 48
result of relatively large 182
result of relatively lower 52
result of relatively minor 318
result of relatively rapid 118
result of relatively short 82
result of relatively small 299
result of repetitive loading 67
result of repetitive motion 85
result of revelations about 79
result of scientific method 66
result of scientific study 562
result of scientific thinking 110
result of segregated housing 115
result of speculation about 49
result of spontaneous action 437
result of spontaneous change 41
result of spontaneous feeling 76
result of spontaneous growth 110
result of structural brain 63
result of structural change 614
result of substantial growth 42
result of successful action 75
result of successful social 42
result of successive steps 55
result of successive waves 408
result of superficial thinking 46
result of sympathetic nerve 99
result of systematic error 50
result of systematic search 151
result of systematic study 213
result of tendencies which 101
result of transaction costs 259
result of transcending social 46
result of ultraviolet light 119
result of unbalanced growth 61
result of unconscious guilt 47
result of unhampered trade 70
result of unilateral action 200
result of unresolved grief 61
result of vegetative growth 56
result of voluminous facts 51
result the democratic party 45
result the government would 40
result to particular parts 61
resume the negotiations which 282
retail or department store 115
retain an acceptable level 63
retain an investment banking 46
retain the advantages which 288
retain the appellation given 79
retain the attachment which 41
retain the characters which 69
retain the confidence which 60
retain the decorations which 40
retain the democratic creed 49
retain the disposition which 168
retain the impressions which 70
retain the information about 152
retain the information given 66
retain the information longer 356
retain the information until 45
retain the information which 84
retain the possessions which 78
retain the presidency until 63
retain the principles which 68
retain the privileges which 108
retain the properties which 40
retain the sentiments which 42
retain the substantial power 48
retain the territorial gains 40
retain the traditional forms 100
retain the traditional names 50
retain the traditional notion 41
retain the traditional style 40
retain the traditional terms 48
retard or accelerate growth 117
retard the accelerating growth 49
retard the calamities which 81
rethink my assumptions about 64
retina is constantly changing 49
retort the abhorrence which 72
retreat in particular cases 63
retreat the translation which 57
retreat to appomattox court 148
return an appropriate error 113
return an appropriate value 101
return an equivalent value 147
return as originally filed 445
return at designated times 86
return in explanation thereof 41
return in overwhelming force 43
return is calculated based 47
return is considered filed 146
return is relatively small 40
return it immediately after 84
return my respectful thanks 63
return of circulation after 58
return of confidence which 79
return of delinquent taxes 74
return of equivalent value 53
return of government bonds 53
return of information about 101
return of inspectors would 111
return of oxygenated blood 231
return of peripheral blood 98
return of prosperity after 615
return of prosperity might 51
return of prosperity under 95
return of prosperity until 87
return of prosperity which 109
return of prosperity would 150
return of prosperous times 209
return of spontaneous breathing 337
return of spontaneous pulse 73
return of traditional lands 133
return on government bonds 951
return on government stock 59
return on investment above 208
return on investment after 1655
return on investment alone 90
return on investment based 774
return on investment basis 75
return on investment below 83
return on investment comes 175
return on investment could 878
return on investment drops 99
return on investment earned 219
return on investment equal 175
return on investment falls 196
return on investment funds 71
return on investment given 70
return on investment goals 315
return on investment makes 119
return on investment method 947
return on investment might 538
return on investment model 259
return on investment needs 40
return on investment often 67
return on investment pricing 191
return on investment rates 195
return on investment rather 544
return on investment ratios 559
return on investment rises 126
return on investment seems 147
return on investment shows 47
return on investment since 272
return on investment takes 92
return on investment tends 98
return on investment under 188
return on investment until 90
return on investment where 51
return on investment which 1832
return on investment while 316
return on investment within 1037
return on investment would 3298
return on reinvested earnings 137
return on reinvested funds 87
return or information which 47
return the appropriate error 81
return the appropriate value 311
return the calculated value 43
return the compliment which 190
return the confidence which 71
return the corporation would 45
return the democratic party 103
return the difficulty would 121
return the government would 296
return the information about 63
return the kindnesses which 60
return the lieutenant spoke 53
return the manuscript under 53
return the oxygenated blood 281
return the republican party 228
return the resentment which 55
return to catholicism under 208
return to catholicism would 95
return to competition after 444
return to competition until 181
return to competition within 108
return to competition would 92
return to compulsory labor 124
return to copenhagen after 57
return to democratic forms 299
return to democratic party 63
return to employment after 1034
return to employment within 58
return to employment would 153
return to government after 49
return to government house 696
return to government under 95
return to historical roots 42
return to homeostasis after 42
return to individual farming 568
return to investment would 55
return to principles which 41
return to productive labor 147
return to productive lives 318
return to prosperity after 275
return to prosperity which 66
return to prosperity would 66
return to prosperous times 182
return to spontaneous breathing 113
return to successive doses 102
return to traditional dress 124
return to traditional farming 158
return to traditional forms 1590
return to traditional indian 289
return to traditional islam 159
return to traditional modes 205
return to traditional moral 283
return to traditional norms 153
return to traditional party 123
return to traditional power 99
return to traditional roles 706
return to traditional roots 54
return to traditional social 252
return to traditional teaching 263
return to traditional themes 46
return to traditional views 152
return to university after 101
return to university teaching 229
return to vegetative growth 75
revealing an essentially comic 54
revealing of information about 101
revealing the embarrassing facts 55
revealing the information would 54
revealing the triumphant issue 54
reveals an impressive array 42
reveals no information about 192
reveals the deplorable state 54
reveals the importance given 73
reveals the importance which 86
reveals the information about 44
reveals the relatively small 40
reveals the structural basis 64
reveals the tenderness under 156
reveals the tremendous power 45
revenge by aggravated wrongs 66
revere the scientific method 50
revert to description again 45
revert to individual clods 75
revert to traditional forms 40
revert to traditional roles 217
revert to vegetative growth 108
review an arbitration award 259
review as particular cases 52
review by scientific peers 83
review in appropriate cases 88
review in exceptional cases 51
review in immigration cases 148
review in individual cases 54
review in particular cases 114
review is appropriate under 63
review of application forms 43
review of arbitration award 51
review of assessment tools 97
review of assumptions about 66
review of biochemical mapping 49
review of complaints about 42
review of controlled trials 560
review of convictions under 46
review of deportation order 57
review of experience under 61
review of government action 555
review of historical cases 43
review of historical facts 234
review of individual cases 909
review of individual items 53
review of information about 414
review of laboratory tests 87
review of legislation under 134
review of legislation which 105
review of legislation would 58
review of literature about 571
review of literature above 52
review of literature found 73
review of literature shows 600
review of literature since 125
review of literature which 246
review of literature would 76
review of management plans 44
review of particular cases 58
review of predisposing social 139
review of randomized trials 1148
review of regulations under 106
review of regulatory action 44
review of subdivision plats 117
review of therapeutic trials 62
review the applicable state 72
review the approaches taken 43
review the appropriate parts 162
review the arbitration award 41
review the assumptions which 102
review the bankruptcy court 142
review the calamities which 131
review the conceptual basis 113
review the conclusions which 46
review the deportation order 53
review the feasibility study 60
review the historical facts 94
review the historical roots 51
review the individual cases 85
review the information about 889
review the information again 66
review the information below 50
review the information found 51
review the information given 268
review the information later 51
review the information which 107
review the literature about 446
review the literature which 375
review the magistrate judge 49
review the particular facts 61
review the principles which 188
review the scientific basis 123
review the scientific method 59
review the successive steps 136
review the suggestions given 59
review the techniques which 44
review the vocabulary words 229
revise the versailles treaty 298
revising the liturgical books 72
revising the versailles treaty 125
revive an antiquated claim 126
revive an institution which 60
revive the democratic party 165
revive the impressions which 54
revive the republican party 193
reviving the republican party 45
revoke the concessions which 57
revoke the deportation order 62
revoke the privileges which 41
revoke the settlement given 223
revoke the settlement under 227
reward of enterprise might 48
reward of individual merit 60
reward or punishment after 1376
reward or punishment based 157
reward or punishment could 156
reward or punishment given 104
reward or punishment looming 73
reward or punishment meted 134
reward or punishment might 95
reward or punishment rather 107
reward or punishment value 139
reward or punishment which 935
reward or punishment would 260
richer in expressive power 44
richer in information about 58
ridden or residential parts 253
ridges of stratified drift 76
righting of historical wrongs 132
righting of individual wrongs 243
rights as beneficiary under 56
rights as guaranteed under 287
rights as indigenous people 135
rights as individual human 89
rights as recognized under 51
rights in appropriate cases 85
rights in derivative works 47
rights in individual cases 161
rights in particular cases 231
rights in unoccupied parts 41
rights is determined under 81
rights is manifested first 51
rights of aboriginal people 805
rights of aboriginal women 149
rights of collective action 251
rights of conscience could 54
rights of conscience ended 100
rights of conscience might 77
rights of conscience ought 122
rights of conscience shall 112
rights of conscience under 77
rights of conscience which 618
rights of conscience would 243
rights of defendants under 54
rights of foreigners under 136
rights of foreigners which 52
rights of foreigners within 113
rights of foreigners would 50
rights of government could 57
rights of government which 167
rights of government within 51
rights of hereditary peers 259
rights of homosexual people 74
rights of indigenous people 3687
rights of indigenous women 245
rights of individual action 67
rights of individual human 1420
rights of individual minds 42
rights of individual people 158
rights of individual reason 208
rights of individual trade 61
rights of individual users 108
rights of individual women 257
rights of landowners whose 40
rights of legislation could 40
rights of membership until 109
rights of minorities could 106
rights of minorities shall 68
rights of minorities under 259
rights of minorities which 205
rights of minorities while 52
rights of minorities within 503
rights of minorities would 344
rights of mortgagees under 54
rights of neutrality which 51
rights of palestinian arabs 250
rights of palestinian people 158
rights of precedence which 44
rights of purchasers under 63
rights of respondent under 50
rights of substantial value 50
rights of supervision which 54
rights of suzerainty which 72
rights of trafficked women 47
rights of volunteers under 57
rights of vulnerable people 86
rights or immunities which 55
rights or liabilities arising 158
rights or liabilities under 440
rights or liabilities which 114
rights or obligations arise 53
rights or obligations arising 516
rights or obligations shall 102
rights or obligations under 2411
rights or obligations which 369
rights or privileges arising 76
rights or privileges shall 181
rights or privileges under 421
rights or privileges which 2690
rights or privileges within 139
rights or privileges would 1047
rights or properties since 42
rights or protections under 74
rights the government would 53
rights to aboriginal people 86
rights to appropriate water 127
rights to collective action 79
rights to derivative works 80
rights to distribute films 60
rights to generations which 51
rights to indigenous people 105
rights to individual plots 44
rights to individual users 188
rights to information about 532
rights to information under 56
rights to minorities within 45
rights to particular plots 93
rights to sufficient water 70
rights to traditional lands 139
rigors of scientific method 130
rigors of scientific testing 70
rinsed in sterilized water 66
ripening of cantaloupe melon 50
ripple of excitement spread 113
ripple of excitement swept 103
risked the experiment while 188
ritual of sympathetic magic 70
rivals in popularity shook 49
rivers is relatively small 41
rivers of unpolluted water 48
rivers or freshwater lakes 41
robust to assumptions about 66
robust to measurement error 66
rocked the scientific world 196
rolled in granulated sugar 130
rooted in assumptions about 770
rooted in capitalist social 52
rooted in convictions about 44
rooted in experience rather 50
rooted in historical facts 71
rooted in historical social 51
rooted in individual human 46
rooted in particular social 139
rooted in particular times 44
rooted in traditional forms 78
rooted in traditional indian 55
rooted in traditional modes 101
rooted in traditional rural 49
rooted in traditional social 96
rotate at crankshaft speed 42
rotate the crankshaft until 311
rotate the crankshaft while 136
rotate the instrument about 87
rotate the instrument until 67
rotating at crankshaft speed 55
rotating the coordinate frame 59
rotating the crankshaft until 62
rotating the diffraction grating 126
rotating the instrument about 77
rotating the micrometer screw 79
rotating the microscope stage 173
rounds of negotiations aimed 76
rounds of negotiations since 91
rounds of negotiations under 181
rounds of negotiations which 53
rounds of negotiations within 58
rounds of replication occur 43
routed my formidable enemy 51
routes of exploration which 44
routes of metastatic spread 43
rubber in automobile tires 91
rubber or composition soles 59
rubric of audiovisual works 52
ruined an enterprise which 76
ruined the confidence which 60
ruined the federalist party 45
ruined the protestant cause 125
ruined the republican party 55
rumors in circulation about 89
runoff is relatively small 46
rushed in immediately after 43
rushes in tumultuous wreck 55
rustle of cottonwood leaves 62
