race above ground is 55
room where philip is 61
room where scores of 119
room where someone is 294
room where something is 110
room where stands the 41
room where twenty or 63
room which appears to 150
room which became the 93
room which belongs to 155
room which formed the 239
room which helped to 45
room which housed the 508
room which houses the 307
room which joined the 65
room which looked as 648
room which looked on 362
room which looked so 41
room which looked to 49
room which neither the 58
room which opened on 1230
room which opened to 51
room which proved to 110
room which reeked of 72
room which seemed so 60
room which seemed to 1473
room which served as 6671
room which served at 74
room which served the 186
room which served us 70
room which serves as 1843
room which serves the 91
room which should be 401
room which smells of 84
room which struck me 56
room while awaiting the 66
room while engaged in 48
room while watching the 99
room while watching tv 53
room whose volume is 41
room within earshot of 75
room would already be 47
room would always be 203
room would become so 40
room would become the 128
room would depend on 43
room would result in 100
room would surely be 40
root breaks through the 117
root canal fillings in 221
root canal should be 1382
root canal system as 101
root canal system in 287
root canal system is 852
root canal system of 316
root canal system to 162
root canal therapy as 139
root canal therapy if 159
root canal therapy in 668
root canal therapy is 2429
root canal therapy of 251
root canal therapy on 446
root canal therapy or 945
root canal therapy to 206
root canal through the 237
root cause appears to 141
root cause behind the 448
root cause should be 209
root crops enrich the 40
root crops should be 212
root exits through the 107
root filling should be 206
root fresh weight of 74
root galls caused by 117
root ganglia caused by 46
root growing across the 40
root grows through the 199
root growth appears to 97
root growth before the 271
root growth caused by 390
root growth occurs at 113
root growth occurs in 145
root growth should be 213
root growth through the 201
root hairs absorb the 40
root hairs through the 49
root level should be 46
root locus diagram is 87
root locus diagram of 201
root locus exists on 127
root locus starts at 109
root passing through the 140
root planing should be 236
root pruning should be 197
root social causes of 103
root stock should be 53
root water uptake by 49
root water uptake in 64
root water uptake is 74
root which appears in 312
root which appears to 48
root which enters the 68
root which exists in 61
root which occurs in 95
root which refers to 43
root which serves as 48
root which yields the 50
root words common to 125
root would result in 46
rope about twenty to 247
rope comes through the 73
rope drawn across the 105
rope fence around the 42
rope ferry across the 76
rope large enough to 63
rope noose around the 41
rope passing across the 42
rope passing around the 141
rope passing through it 105
rope passing through the 371
rope running across the 48
rope running around the 45
rope running through it 103
rope running through the 332
rope still around the 47
rope strong enough to 530
rope strung across the 391
rope strung through the 41
rope thrown across the 67
rope tight around my 41
rope tight around the 128
rope tight enough to 51
rope twice around the 96
rope which formed the 71
rope which raises the 46
rope which served as 277
rope which should be 54
rope while standing on 41
rope winds around the 63
rope wound around it 104
rope wound around the 540
rose above masses of 47
rose again almost at 43
rose again before me 104
rose again before my 45
rose again before the 165
rose again behind the 71
rose again through the 169
rose again toward the 175
rose close beside me 57
rose dimly through the 50
rose fully formed in 45
rose nearly midway to 110
rose petal belongs to 64
rose right before us 65
rose shining through the 84
rose still further as 98
rose still further in 172
rose still further to 298
rose still higher as 87
rose still higher at 106
rose still higher in 1021
rose still higher to 208
rose which blooms in 41
rose which formed the 101
rose white beyond the 40
rose wines should be 45
rosy bower instead of 48
rosy light across the 55
rosy light filled the 99
rosy light seemed to 94
rosy light through the 107
rote learning instead of 56
rote learning should be 101
rows right across the 44
rows running across the 175
rows which should be 57
ruby laser pulses of 73
ruby laser therapy of 54
rude altar fenced in 51
rude board coffin on 73
rude brass models of 54
rude fence around the 72
rude grating framed of 50
rude matting formed of 53
rude people around in 52
rude stone mallet of 120
rude table formed of 41
rude white mission of 49
ruin which awaits the 56
ruin which befell the 86
ruin which marked the 85
ruin which seemed to 227
ruin which stands in 40
ruin which stands on 81
ruin would follow if 43
ruin would follow in 44
ruin would follow the 50
ruin would result if 46
rule about burden of 50
rule about doubling the 63
rule about whether or 44
rule about whether the 72
rule about whether to 80
rule above quoted is 56
rule above stated as 214
rule above stated in 64
rule above stated is 355
rule alone without the 99
rule apply whether the 509
rule based merely on 89
rule based solely on 352
rule based system in 45
rule based system is 213
rule based system to 69
rule broad enough to 151
rule change should be 396
rule could always be 71
rule could hardly be 457
rule could result in 426
rule denying access to 78
rule denying standing to 240
rule every aspect of 309
rule every detail of 47
rule every member of 125
rule first stated by 53
rule first stated in 161
rule given earlier in 76
rule gives effect to 197
rule holds whether the 176
rule lends itself to 92
rule lines across the 40
rule maybe learned by 64
rule might result in 278
rule might simply be 41
rule ought always to 61
rule seems clearly to 68
rule seems likely to 102
rule shall affect the 200
rule shall always be 102
rule shall govern the 268
rule shall remain in 131
rule shows itself in 40
rule spread across the 103
rule still appears to 51
rule still exists in 206
rule still further by 42
rule strong enough to 149
rule takes effect in 44
rule takes effect on 268
rule waiving points of 181
rule where speech is 40
rule which admits of 562
rule which admits the 47
rule which allows an 106
rule which allows no 117
rule which allows of 50
rule which allows the 1535
rule which allows to 98
rule which allows us 338
rule which appears in 95
rule which appears to 1067
rule which barred the 59
rule which became the 75
rule which belongs to 184
rule which called the 175
rule which caused the 78
rule which causes the 90
rule which changes the 185
rule which clothes the 63
rule which copies the 64
rule which covers the 106
rule which created the 76
rule which creates the 107
rule which denied the 79
rule which denies the 146
rule which denies to 104
rule which england is 85
rule which exists in 129
rule which failed to 43
rule which favors the 621
rule which forces the 73
rule which formed the 96
rule which grants or 240
rule which guided the 75
rule which guides the 150
rule which itself is 45
rule which limits the 1515
rule which marked the 50
rule which occurs in 44
rule which placed the 113
rule which places the 226
rule which raises the 73
rule which refers the 40
rule which refers to 545
rule which seemed to 281
rule which served as 48
rule which served to 45
rule which serves as 107
rule which serves to 94
rule which shifts the 73
rule which should be 3315
rule which sought to 103
rule which stands in 58
rule which states the 291
rule which teaches the 166
rule which teaches us 144
rule which tended to 60
rule which yields the 73
rule whose effect is 140
rule would accord to 48
rule would affect the 125
rule would afford us 42
rule would always be 104
rule would amount to 189
rule would assign the 41
rule would become the 46
rule would clearly be 85
rule would compel the 43
rule would define the 40
rule would delete the 53
rule would depend on 228
rule would enable the 452
rule would enable us 44
rule would expose the 67
rule would extend the 71
rule would extend to 118
rule would follow the 54
rule would govern the 90
rule would hardly be 79
rule would impair the 63
rule would impede the 42
rule would impose an 60
rule would impose on 68
rule would indeed be 91
rule would likely be 94
rule would obtain in 42
rule would obviate the 53
rule would permit an 63
rule would permit the 1277
rule would reduce the 381
rule would remain in 74
rule would remove the 155
rule would render the 156
rule would result in 4738
rule would retain the 50
rule would select the 47
rule would simply be 103
rule would sooner or 45
rule would surely be 42
rule would thereby be 44
rule would violate the 547
ruling class agreed to 45
ruling class appears to 98
ruling class around the 66
ruling class became the 263
ruling class become the 157
ruling class before the 277
ruling class begins to 153
ruling class engaged in 72
ruling class exists in 50
ruling class failed to 308
ruling class instead of 145
ruling class intent on 54
ruling class itself as 49
ruling class itself in 62
ruling class itself is 157
ruling class itself on 253
ruling class needed to 107
ruling class seemed to 152
ruling class should be 1238
ruling class sought to 534
ruling class tended to 228
ruling class through the 763
ruling class toward the 192
ruling class turned to 45
ruling class unable to 41
ruling class wanted to 327
ruling class wished to 130
ruling class without the 106
ruling elite failed to 55
ruling elite should be 113
ruling elite sought to 254
ruling elite tended to 103
ruling elite through the 149
ruling elite toward the 44
ruling elite wanted to 117
ruling every aspect of 121
ruling party agreed to 126
ruling party appears to 87
ruling party before the 106
ruling party failed to 366
ruling party itself is 112
ruling party seemed to 84
ruling party should be 523
ruling party sought to 226
ruling party tended to 82
ruling party through the 240
ruling party wanted to 225
ruling power behind the 113
ruling power belongs to 101
ruling power should be 126
ruling power through the 41
ruling royal family of 123
ruling which admits or 692
ruling which upheld the 161
ruling would affect the 43
ruling would result in 257
runs about amongst the 55
runs about through the 127
runs close behind the 216
runs close beside it 103
runs close beside the 325
runs close enough to 92
runs easily through the 118
runs either through the 101
runs every chance of 121
runs first through the 150
runs level through the 40
runs madly through the 107
runs naked through the 435
runs nearly across the 358
runs nearly through the 535
runs quite across the 488
runs quite through it 137
runs quite through the 549
runs right across it 461
runs right across the 3582
runs right around the 545
runs right behind the 140
runs right beside the 89
runs right through it 1495
runs right through me 100
runs right through my 266
runs right through the 14815
runs right through to 575
runs round inside the 44
runs smack through the 47
runs smiling before me 88
runs which should be 49
ruse after another to 40
rush howling through the 128
rush madly across the 96
rush madly through the 264
rush right through the 144
rust showing through the 42
rust spots around the 101
rust spots should be 44
